split,path,label,system_id,hf_idx
train,__hf__,0,librispeech,7461
train,__hf__,0,librispeech,9303
train,__hf__,0,librispeech,21809
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ037-0006_gen.wav,1,ljspeech_multi_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T10/task1/team10_intra-TEM1_SEM1_E30005.wav,1,VCC2020_T10,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEF1_SEM2_E30004.wav,1,VCC2020_T11,
train,__hf__,0,librispeech,10592
train,__hf__,0,librispeech,21565
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ015-0077_gen.wav,1,ljspeech_melgan,
train,__hf__,0,librispeech,22509
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ043-0155.wav,1,ljspeech_waveglow,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ002-0109_gen.wav,1,ljspeech_multi_band_melgan,
train,__hf__,0,librispeech,20069
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T04/task1/team04_intra-TEM2_SEF2_E30001.wav,1,VCC2020_T04,
train,__hf__,0,librispeech,2575
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ004-0228_gen.wav,1,ljspeech_multi_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ049-0007_gen.wav,1,ljspeech_melgan_large,
train,__hf__,0,librispeech,14808
train,__hf__,0,librispeech,15195
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_16156.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,24577
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T18/task1/team18_intra-TEM2_SEF1_E30004.wav,1,VCC2020_T18,
train,__hf__,0,librispeech,14066
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T12/task1/team12_intra-TEF2_SEM1_E30005.wav,1,VCC2020_T12,
train,__hf__,0,librispeech,11137
train,__hf__,0,librispeech,12602
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ048-0096_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ019-0190_gen.wav,1,ljspeech_multi_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_14939.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,5326
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEF2_SEF2_E30005.wav,1,VCC2020_T17,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ001-0034_gen.wav,1,ljspeech_full_band_melgan,
train,__hf__,0,librispeech,13112
train,__hf__,0,librispeech,21290
train,__hf__,0,librispeech,4791
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ016-0254_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T01/task1/team01_intra-TEM2_SEM1_E30003.wav,1,VCC2020_T01,
train,__hf__,0,librispeech,20401
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ030-0045_gen.wav,1,ljspeech_melgan,
train,__hf__,0,librispeech,8393
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEM1_SEM2_E30002.wav,1,VCC2020_T17,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEM1_SEM1_E30001.wav,1,VCC2020_T32,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ031-0185_gen.wav,1,ljspeech_melgan_large,
train,__hf__,0,librispeech,5640
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_15984.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,5931
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEM1_SEM2_E30003.wav,1,VCC2020_T27,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEM2_SEF1_E30004.wav,1,VCC2020_T25,
train,__hf__,0,librispeech,10616
train,__hf__,0,librispeech,2712
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEM1_SEF1_E30001.wav,1,VCC2020_T27,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_10125.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ036-0069_gen.wav,1,ljspeech_multi_band_melgan,
train,__hf__,0,librispeech,7419
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ008-0152_gen.wav,1,ljspeech_multi_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ028-0381_gen.wav,1,ljspeech_melgan_large,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEF1_SEF1_E30003.wav,1,VCC2020_T03,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEF2_SEM1_E30002.wav,1,VCC2020_T11,
train,__hf__,0,librispeech,20697
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ026-0012_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,20349
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T31/task1/team31_intra-TEF2_SEM2_E30005.wav,1,VCC2020_T31,
train,__hf__,0,librispeech,15335
train,__hf__,0,librispeech,12493
train,__hf__,0,librispeech,23938
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ030-0140_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEF1_SEF1_E30004.wav,1,VCC2020_T21,
train,__hf__,0,librispeech,10955
train,__hf__,0,librispeech,13321
train,__hf__,0,librispeech,28215
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ019-0209_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ019-0351_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,11977
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ041-0177_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEF1_SEM2_E30001.wav,1,VCC2020_T25,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T22/task1/team22_intra-TEF1_SEM1_E30002.wav,1,VCC2020_T22,
train,__hf__,0,librispeech,25937
train,__hf__,0,librispeech,27380
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ007-0065_gen.wav,1,ljspeech_multi_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T10/task1/team10_intra-TEM2_SEM1_E30001.wav,1,VCC2020_T10,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ028-0457_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,16010
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEM1_SEF1_E30003.wav,1,VCC2020_T17,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T09/task1/team09_intra-TEM1_SEF2_E30002.wav,1,VCC2020_T09,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEF1_SEF1_E30003.wav,1,VCC2020_T25,
train,__hf__,0,librispeech,1048
train,__hf__,0,librispeech,3794
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ024-0040_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,13346
train,__hf__,0,librispeech,26456
train,__hf__,0,librispeech,7449
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ007-0011.wav,1,ljspeech_waveglow,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ050-0062_gen.wav,1,ljspeech_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T22/task1/team22_intra-TEF1_SEM1_E30004.wav,1,VCC2020_T22,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ032-0004_gen.wav,1,ljspeech_multi_band_melgan,
train,__hf__,0,librispeech,7040
train,__hf__,0,librispeech,12172
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEM1_SEM1_E30003.wav,1,VCC2020_T11,
train,__hf__,0,librispeech,1959
train,__hf__,0,librispeech,4998
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEF2_SEF1_E30004.wav,1,VCC2020_T11,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ038-0048_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,18716
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEM2_SEF1_E30004.wav,1,VCC2020_T11,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T07/task1/team07_intra-TEM1_SEF1_E30003.wav,1,VCC2020_T07,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ038-0064.wav,1,ljspeech_waveglow,
train,__hf__,0,librispeech,2886
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEF1_SEF2_E30002.wav,1,VCC2020_T25,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ048-0134.wav,1,ljspeech_waveglow,
train,__hf__,0,librispeech,14092
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ006-0196_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEF2_SEF1_E30005.wav,1,VCC2020_T14,
train,__hf__,0,librispeech,3698
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T28/task1/team28_intra-TEF2_SEM1_E30001.wav,1,VCC2020_T28,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEM1_SEM2_E30005.wav,1,VCC2020_T21,
train,__hf__,0,librispeech,15739
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEM1_SEF2_E30004.wav,1,VCC2020_T20,
train,__hf__,0,librispeech,615
train,__hf__,0,librispeech,24576
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_14479.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEF1_SEF2_E30005.wav,1,VCC2020_T03,
train,__hf__,0,librispeech,3783
train,__hf__,0,librispeech,23215
train,__hf__,0,librispeech,22429
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ042-0009_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,16291
train,__hf__,0,librispeech,11266
train,__hf__,0,librispeech,17080
train,__hf__,0,librispeech,17823
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T01/task1/team01_intra-TEM1_SEF2_E30001.wav,1,VCC2020_T01,
train,__hf__,0,librispeech,164
train,__hf__,0,librispeech,26381
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ033-0083_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T18/task1/team18_intra-TEM2_SEF2_E30001.wav,1,VCC2020_T18,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ003-0068_gen.wav,1,ljspeech_full_band_melgan,
train,__hf__,0,librispeech,19691
train,__hf__,0,librispeech,21984
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEM2_SEM2_E30002.wav,1,VCC2020_T33,
train,__hf__,0,librispeech,1019
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ037-0211.wav,1,ljspeech_waveglow,
train,__hf__,0,librispeech,5458
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEF1_SEF2_E30005.wav,1,VCC2020_T21,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ036-0210_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEF2_SEF1_E30003.wav,1,VCC2020_T20,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ006-0133_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,21759
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ010-0129_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T08/task1/team08_intra-TEM1_SEM2_E30004.wav,1,VCC2020_T08,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEF2_SEM2_E30003.wav,1,VCC2020_T02,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T23/task1/team23_intra-TEF1_SEF2_E30002.wav,1,VCC2020_T23,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ034-0097_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,21548
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T01/task1/team01_intra-TEF1_SEM1_E30001.wav,1,VCC2020_T01,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ025-0058_gen.wav,1,ljspeech_multi_band_melgan,
train,__hf__,0,librispeech,9893
train,__hf__,0,librispeech,24770
train,__hf__,0,librispeech,3752
train,__hf__,0,librispeech,6638
train,__hf__,0,librispeech,5206
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_11120.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,6786
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEM1_SEM2_E30002.wav,1,VCC2020_T02,
train,__hf__,0,librispeech,1390
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ033-0021_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,4234
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEM1_SEF2_E30005.wav,1,VCC2020_T27,
train,__hf__,0,librispeech,19684
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ008-0128_gen.wav,1,ljspeech_melgan_large,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ011-0165_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ014-0051_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,11507
train,__hf__,0,librispeech,19351
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEM2_SEF2_E30001.wav,1,VCC2020_T17,
train,__hf__,0,librispeech,4510
train,__hf__,0,librispeech,19749
train,__hf__,0,librispeech,9900
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEM2_SEM1_E30002.wav,1,VCC2020_T25,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ028-0293_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ035-0061_gen.wav,1,ljspeech_melgan,
train,__hf__,0,librispeech,23393
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ005-0285_gen.wav,1,ljspeech_multi_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ025-0021_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEM1_SEM2_E30005.wav,1,VCC2020_T25,
train,__hf__,0,librispeech,18804
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ042-0099_gen.wav,1,ljspeech_multi_band_melgan,
train,__hf__,0,librispeech,3222
train,__hf__,0,librispeech,26994
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ014-0330_gen.wav,1,ljspeech_melgan,
train,__hf__,0,librispeech,21769
train,__hf__,0,librispeech,25271
train,__hf__,0,librispeech,5972
train,__hf__,0,librispeech,3193
train,__hf__,0,librispeech,16377
train,__hf__,0,librispeech,2961
train,__hf__,0,librispeech,19223
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T04/task1/team04_intra-TEF2_SEM2_E30004.wav,1,VCC2020_T04,
train,__hf__,0,librispeech,26035
train,__hf__,0,librispeech,12442
train,__hf__,0,librispeech,12999
train,__hf__,0,librispeech,15067
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ009-0172_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,17543
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1581.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T31/task1/team31_intra-TEM1_SEM1_E30003.wav,1,VCC2020_T31,
train,__hf__,0,librispeech,5418
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T16/task1/team16_intra-TEF1_SEM1_E30004.wav,1,VCC2020_T16,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ018-0218_gen.wav,1,ljspeech_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEF2_SEM1_E30002.wav,1,VCC2020_T32,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ002-0167_gen.wav,1,ljspeech_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ050-0270_gen.wav,1,ljspeech_multi_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ028-0399_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_12166.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T26/task1/team26_intra-TEF1_SEF1_E30004.wav,1,VCC2020_T26,
train,__hf__,0,librispeech,12919
train,__hf__,0,librispeech,27761
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEF1_SEM2_E30004.wav,1,VCC2020_T21,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ029-0018_gen.wav,1,ljspeech_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ019-0286_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,5827
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_6399.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,2703
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEM1_SEM2_E30003.wav,1,VCC2020_T03,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ008-0257_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,21122
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T18/task1/team18_intra-TEM1_SEF2_E30003.wav,1,VCC2020_T18,
train,__hf__,0,librispeech,6982
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T31/task1/team31_intra-TEF1_SEF1_E30004.wav,1,VCC2020_T31,
train,__hf__,0,librispeech,17085
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ021-0176.wav,1,ljspeech_waveglow,
train,__hf__,0,librispeech,24710
train,__hf__,0,librispeech,2722
train,__hf__,0,librispeech,19269
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ040-0015_gen.wav,1,ljspeech_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_8595.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,21429
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ037-0013_gen.wav,1,ljspeech_multi_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ036-0072_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEF1_SEM1_E30003.wav,1,VCC2020_T33,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEF2_SEF1_E30001.wav,1,VCC2020_T14,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T26/task1/team26_intra-TEM1_SEM1_E30004.wav,1,VCC2020_T26,
