sample_id,speaker,label,C,T,rog_L12,vel_L9,logit_robust_goat,logit_mlaad_robust_goat,wada_v3,wada_snr_db
21033,Orson Welles,bona-fide,-9.518259048461914,2.6977191735533546,9.518259048461914,2.6977191735533546,4.455199718475342,9.276201248168944,0.9245745178428204,19.0
21037,Barack Obama,bona-fide,-10.543498039245604,2.8028005247732404,10.543498039245604,2.8028005247732404,-1.2247869968414309,3.8117868900299072,1.3814210377963039,42.0
21039,Barack Obama,bona-fide,-10.80937385559082,2.704630629506924,10.80937385559082,2.704630629506924,7.21245002746582,7.675970077514648,0.8616643488724662,17.0
21040,Alec Guinness,spoof,-10.981314659118652,2.7470350519072846,10.981314659118652,2.7470350519072846,6.057790279388428,8.95583724975586,0.7587790130542058,14.0
21044,Ronald Reagan,spoof,-10.859176635742188,2.654723800374436,10.859176635742188,2.654723800374436,10.906435012817385,9.839351654052734,1.1227700254812305,27.0
21057,George Carlin,spoof,-11.169867515563965,2.801174715976915,11.169867515563965,2.801174715976915,11.840581893920898,9.456528663635254,2.227319574268595,100.0
21059,Bernie Sanders,spoof,-10.93120002746582,2.860404906310263,10.93120002746582,2.860404906310263,5.993648529052734,6.008744716644287,1.1343835970059177,28.0
21062,Gilbert Gottfried,spoof,-11.027183532714844,2.6259715149372456,11.027183532714844,2.6259715149372456,7.793942928314209,10.603555679321287,1.303746842087992,37.0
21069,Barack Obama,bona-fide,-10.048697471618652,2.5844731560892003,10.048697471618652,2.5844731560892003,1.5270686149597168,2.946553468704224,1.8393598672071207,100.0
21074,Norm MacDonald,spoof,-10.696416854858398,2.707007100829797,10.696416854858398,2.707007100829797,4.403655052185059,7.4027276039123535,2.250478906626488,100.0
21085,Bernie Sanders,spoof,-10.83114242553711,2.8311334206352896,10.83114242553711,2.8311334206352896,4.6432271003723145,7.467931747436523,1.1695049027363513,29.0
21093,Barack Obama,bona-fide,-10.837393760681152,2.7211698051849327,10.837393760681152,2.7211698051849327,2.371376037597656,7.640432357788086,1.039017216042594,24.0
21094,Martin Luther King,bona-fide,-10.250751495361328,2.589953223655939,10.250751495361328,2.589953223655939,2.267829179763794,6.841096878051758,0.657417921081416,10.0
21096,Alec Guinness,bona-fide,-10.68431282043457,2.7719008784540056,10.68431282043457,2.7719008784540056,2.8030734062194824,11.299097061157228,0.85874802688511,17.0
21097,Bernie Sanders,spoof,-10.851637840270996,2.7662090394117254,10.851637840270996,2.7662090394117254,9.707260131835938,7.801016807556152,1.828316758616905,100.0
211,Ronald Reagan,spoof,-10.553838729858398,2.7868943996398605,10.553838729858398,2.7868943996398605,9.04228401184082,5.711777687072754,1.9384328213908346,100.0
21101,Barack Obama,bona-fide,-11.410061836242676,2.6945354218014685,11.410061836242676,2.6945354218014685,7.626846790313721,9.657127380371094,1.3968729351558888,43.0
21104,Donald Trump,bona-fide,-10.67091941833496,2.84501780453918,10.67091941833496,2.84501780453918,3.2733054161071777,6.895118713378906,1.362684856336283,41.0
21123,Donald Trump,bona-fide,-11.081143379211426,2.923848893193254,11.081143379211426,2.923848893193254,2.8799774646759038,6.974484443664551,1.1555676719804095,29.0
21124,Kanye West,spoof,-10.953847885131836,2.6007162022312422,10.953847885131836,2.6007162022312422,8.325758934020996,11.283756256103516,0.7614261166856835,14.0
21127,Bernie Sanders,spoof,-10.684293746948242,2.8198173651518363,10.684293746948242,2.8198173651518363,3.5043110847473145,7.214405059814453,1.3669803604268314,41.0
21146,Alan Watts,spoof,-10.578163146972656,2.6940507854933538,10.578163146972656,2.6940507854933538,-0.3416960835456848,3.0617387294769287,3.1415947746629573,100.0
21150,Ronald Reagan,bona-fide,-10.565470695495604,2.627773047513668,10.565470695495604,2.627773047513668,3.168306350708008,10.13579273223877,1.1127762241475154,27.0
21151,Christopher Hitchens,spoof,-10.571660041809082,2.7000448868702103,10.571660041809082,2.7000448868702103,4.430826187133789,5.696102142333984,1.55952041449817,66.0
21152,Bernie Sanders,bona-fide,-10.81786060333252,2.6642775450317617,10.81786060333252,2.6642775450317617,0.0170760825276374,7.430626392364502,0.9466935936084977,20.0
21154,Alec Guinness,spoof,-10.793455123901367,2.727476916787224,10.793455123901367,2.727476916787224,8.575677871704102,8.900266647338867,1.0829676678441427,25.0
21157,The Notorious B.I.G.,spoof,-11.14101791381836,2.812534126470811,11.14101791381836,2.812534126470811,7.065561294555664,2.760260820388794,0.9832746778447667,21.0
21166,Ronald Reagan,spoof,-10.810811042785645,2.722273801553817,10.810811042785645,2.722273801553817,5.098324298858643,8.019042015075684,0.7280678612452645,13.0
21170,Winston Churchill,spoof,-10.710712432861328,2.6901702405391,10.710712432861328,2.6901702405391,8.352438926696777,7.835790634155273,1.3114832462859352,37.0
21182,Winston Churchill,spoof,-10.880473136901855,2.8272052393808247,10.880473136901855,2.8272052393808247,8.321586608886719,6.576842308044434,1.0489207189295384,24.0
21188,Christopher Hitchens,bona-fide,-10.945693969726562,2.729790213342305,10.945693969726562,2.729790213342305,7.306145668029785,6.041034698486328,1.0203571327564949,23.0
21193,Donald Trump,bona-fide,-10.67850112915039,2.797527912359936,10.67850112915039,2.797527912359936,4.607354164123535,9.09699535369873,1.1518819686401898,28.0
21199,2Pac,spoof,-11.194032669067385,2.796299932107046,11.194032669067385,2.796299932107046,10.762226104736328,9.076552391052246,0.9493469004246715,20.0
21204,Ronald Reagan,spoof,-10.445967674255373,2.747082290720156,10.445967674255373,2.747082290720156,9.23236846923828,7.912853240966797,0.7025415782572524,12.0
21211,Bernie Sanders,spoof,-10.63414192199707,2.7897981401872327,10.63414192199707,2.7897981401872327,8.582794189453125,6.060058116912842,1.6604218036198186,100.0
21212,Bernie Sanders,spoof,-10.570124626159668,2.731697177887104,10.570124626159668,2.731697177887104,8.301460266113281,9.14991283416748,1.346683345617412,39.0
21216,Alec Guinness,spoof,-11.063520431518556,2.747317964377093,11.063520431518556,2.747317964377093,5.683582782745361,7.38336706161499,0.7745058526804178,14.0
2122,Bernie Sanders,spoof,-10.909936904907228,2.80428286107128,10.909936904907228,2.80428286107128,4.328894138336182,6.9937238693237305,2.380496589173625,100.0
21235,Alec Guinness,bona-fide,-10.833714485168455,2.7367391347860064,10.833714485168455,2.7367391347860064,3.548544406890869,9.36711597442627,0.9286381046190564,19.0
21237,Ayn Rand,spoof,-10.86931610107422,2.74624454317876,10.86931610107422,2.74624454317876,3.355724334716797,10.82420253753662,1.116879745429828,27.0
21245,Bernie Sanders,bona-fide,-10.693097114562988,2.68099519882981,10.693097114562988,2.68099519882981,9.307733535766602,6.797462463378906,1.306775408089679,37.0
21252,Christopher Hitchens,spoof,-10.996174812316896,2.689844344369168,10.996174812316896,2.689844344369168,8.225823402404785,8.395978927612305,1.0628723812923653,25.0
21260,Alec Guinness,bona-fide,-10.33026123046875,2.8622919648810448,10.33026123046875,2.8622919648810448,2.565491199493408,4.0317792892456055,0.8227219680856925,16.0
21261,Barack Obama,spoof,-10.17529296875,2.717523657028785,10.17529296875,2.717523657028785,7.898482322692871,5.277657985687256,1.129768067352109,27.0
21262,Boris Johnson,bona-fide,-10.45740032196045,2.698859595088271,10.45740032196045,2.698859595088271,2.989795923233032,9.219865798950195,1.0885360235637718,26.0
21267,Barack Obama,bona-fide,-10.760891914367676,2.902458066604484,10.760891914367676,2.902458066604484,1.4576985836029053,4.236954212188721,1.211491803515175,31.0
21272,Barack Obama,bona-fide,-10.665678024291992,2.880039299283778,10.665678024291992,2.880039299283778,2.308906555175781,8.083858489990234,0.7799568046256553,14.0
21278,Alec Guinness,spoof,-10.7186918258667,2.82427369988147,10.7186918258667,2.82427369988147,9.339927673339844,8.548955917358398,0.7390495799473737,13.0
2128,Alec Guinness,bona-fide,-10.609076499938965,2.7525018980210003,10.609076499938965,2.7525018980210003,3.6141185760498047,8.234721183776855,0.982535456239543,21.0
21281,Alec Guinness,spoof,-10.541651725769045,2.6742315792353506,10.541651725769045,2.6742315792353506,8.366928100585938,6.922188758850098,0.7876727147086706,15.0
21286,Ayn Rand,bona-fide,-10.542190551757812,2.8348446152512365,10.542190551757812,2.8348446152512365,4.721872329711914,7.588467597961426,0.8303491825173666,16.0
21287,JFK,spoof,-10.89129638671875,2.687622558603705,10.89129638671875,2.687622558603705,6.108240127563477,6.044625282287598,0.998898396834659,22.0
21292,Barack Obama,bona-fide,-10.80410861968994,2.7854087882080933,10.80410861968994,2.7854087882080933,6.475794792175293,5.781381607055664,1.6128244213176641,85.0
21293,Donald Trump,bona-fide,-10.213946342468262,2.8145189138734072,10.213946342468262,2.8145189138734072,5.030426502227783,4.916866302490234,1.1861385092788357,30.0
21299,Alan Watts,spoof,-10.923955917358398,2.7486052919064483,10.923955917358398,2.7486052919064483,6.089205265045166,4.922303676605225,1.5008270056434299,55.0
21302,Alec Guinness,bona-fide,-10.470318794250488,2.6707583437893025,10.470318794250488,2.6707583437893025,4.414206504821777,4.608635902404785,0.9948602208302382,22.0
21303,Donald Trump,bona-fide,-10.740084648132324,2.7928523767112945,10.740084648132324,2.7928523767112945,3.0611114501953125,7.760244369506836,0.7594788836481516,14.0
21304,Barack Obama,bona-fide,-10.511696815490724,2.808883936410887,10.511696815490724,2.808883936410887,6.003846645355225,7.828860282897949,1.1571943360768535,29.0
21309,Harry Truman,bona-fide,-11.02595329284668,2.715186699036435,11.02595329284668,2.715186699036435,0.8767484426498413,5.632261276245117,1.2800508709850873,35.0
21310,Alec Guinness,spoof,-10.96885871887207,2.611765178258068,10.96885871887207,2.611765178258068,8.474026679992676,7.576723575592041,0.7867106725396829,15.0
21312,George Carlin,spoof,-10.803452491760254,2.79717014440904,10.803452491760254,2.79717014440904,10.027042388916016,10.177756309509276,0.7447268463044185,13.0
21318,Martin Luther King,spoof,-10.842114448547363,2.815049716178,10.842114448547363,2.815049716178,7.682368278503418,8.006903648376465,0.7314869050057968,13.0
2132,Bill Clinton,spoof,-10.795464515686035,2.681017062335512,10.795464515686035,2.681017062335512,6.186487197875977,7.74299144744873,0.6901702877434244,11.0
21322,Bill Clinton,spoof,-11.15873908996582,2.828451084028004,11.15873908996582,2.828451084028004,9.679139137268066,8.942487716674805,0.8893677226143955,18.0
21325,Donald Trump,bona-fide,-10.891552925109863,2.8750959136076863,10.891552925109863,2.8750959136076863,6.781632900238037,7.515766143798828,1.1710678240194183,29.0
21327,Bernie Sanders,spoof,-10.89854621887207,2.753795553346952,10.89854621887207,2.753795553346952,8.535625457763672,6.066521644592285,1.5461283857809982,63.0
2133,Bill Clinton,spoof,-10.308499336242676,2.854609751951616,10.308499336242676,2.854609751951616,9.205754280090332,5.91634464263916,0.9572449369061178,21.0
21330,Barack Obama,bona-fide,-9.50446891784668,2.8455194249908904,9.50446891784668,2.8455194249908904,-0.4408318102359772,4.841763019561768,2.3143523304937417,100.0
21333,Barack Obama,bona-fide,-10.33578872680664,2.815486703270898,10.33578872680664,2.815486703270898,5.043891906738281,7.748540878295898,1.2072485995150575,31.0
21342,Alec Guinness,spoof,-10.932466506958008,2.694713492405313,10.932466506958008,2.694713492405313,7.891831874847412,5.908409118652344,1.0469241244220777,24.0
21349,Ronald Reagan,spoof,-10.905224800109863,2.792365386045745,10.905224800109863,2.792365386045745,7.878847122192383,8.852737426757812,0.8958595392143351,18.0
2135,Donald Trump,bona-fide,-11.154869079589844,2.7844808434442694,11.154869079589844,2.7844808434442694,3.122626543045044,8.028027534484863,0.8064686482996017,15.0
21351,Barack Obama,bona-fide,-11.155147552490234,2.7978358079052894,11.155147552490234,2.7978358079052894,6.362545013427734,8.507084846496582,1.3156504387613799,37.0
21357,Alec Guinness,spoof,-10.819993019104004,2.894957101311167,10.819993019104004,2.894957101311167,10.40187644958496,7.973881721496582,0.940778542071957,20.0
21359,Alec Guinness,spoof,-10.48466682434082,2.657268870688764,10.48466682434082,2.657268870688764,2.0174636840820312,5.202011585235596,1.137896247011898,28.0
21361,Bernie Sanders,spoof,-9.578145027160645,2.743580528850826,9.578145027160645,2.743580528850826,3.403863906860352,5.071829795837402,2.1190955523409323,100.0
21370,Jeff Goldblum,bona-fide,-10.792190551757812,2.759522753660525,10.792190551757812,2.759522753660525,7.699923992156982,9.763910293579102,0.7309806586708469,13.0
21372,Nick Offerman,spoof,-10.865944862365724,2.777392941387377,10.865944862365724,2.777392941387377,2.9942550659179688,9.245050430297852,1.2650701503770736,34.0
21373,JFK,spoof,-10.742170333862305,2.781123543079511,10.742170333862305,2.781123543079511,8.174686431884766,8.421117782592773,1.179498642957879,30.0
21378,Alec Guinness,spoof,-10.825339317321776,2.6850162533836044,10.825339317321776,2.6850162533836044,9.540074348449709,9.780089378356934,0.7835257777209139,15.0
21379,Barack Obama,spoof,-10.160316467285156,2.713242436601836,10.160316467285156,2.713242436601836,5.147912979125977,5.936449527740479,1.9103246268767955,100.0
21381,Bill Burr,bona-fide,-10.60700225830078,2.7202580576092075,10.60700225830078,2.7202580576092075,6.983635425567627,6.095033168792725,1.569831083267887,69.0
21384,Christopher Hitchens,bona-fide,-10.908201217651367,2.80729154703658,10.908201217651367,2.80729154703658,9.254518508911133,8.482473373413086,0.8569084203591322,17.0
21385,Queen Elizabeth II,spoof,-11.03951930999756,2.795393918529701,11.03951930999756,2.795393918529701,8.436051368713379,10.514265060424805,0.9899633531989798,22.0
21389,Bernie Sanders,spoof,-10.699806213378906,2.799763576545304,10.699806213378906,2.799763576545304,6.575461387634277,6.473685264587402,1.3531480859941865,40.0
21395,Alexandria Ocasio-Cortez,bona-fide,-10.83989143371582,2.8068381160541582,10.83989143371582,2.8068381160541582,7.615389823913574,7.372614860534668,0.7632317707584377,14.0
21402,Alec Guinness,spoof,-10.726242065429688,2.566395588828734,10.726242065429688,2.566395588828734,6.653056144714356,9.177730560302734,0.622995693402935,9.0
21410,Martin Luther King,spoof,-11.085726737976074,2.584922934882141,11.085726737976074,2.584922934882141,9.27121353149414,6.76924991607666,1.1191382147863487,27.0
21411,Ayn Rand,spoof,-10.752782821655272,2.7019287618717835,10.752782821655272,2.7019287618717835,2.250119686126709,6.815197467803955,1.5396411496305298,62.0
21414,Christopher Hitchens,spoof,-10.714694023132324,2.615519781838564,10.714694023132324,2.615519781838564,8.240655899047852,9.316678047180176,0.6905564063913485,11.0
21415,Donald Trump,bona-fide,-10.872930526733398,2.8530965431864352,10.872930526733398,2.8530965431864352,4.256953716278076,10.519102096557615,1.2386785552088062,33.0
21419,Louis C.K.,bona-fide,-11.061134338378906,2.7028683966919225,11.061134338378906,2.7028683966919225,2.1551172733306885,5.958003520965576,1.4864540465548268,53.0
21421,Ayn Rand,bona-fide,-10.794715881347656,2.722703858870073,10.794715881347656,2.722703858870073,2.765525579452514,10.76866340637207,0.7473004598899176,13.0
21423,Ayn Rand,spoof,-10.678299903869627,2.698667450032522,10.678299903869627,2.698667450032522,0.599536657333374,8.952303886413574,0.9481998836583556,20.0
2143,Alec Guinness,spoof,-11.12846565246582,2.535363034392008,11.12846565246582,2.535363034392008,7.673296928405762,8.7833833694458,0.8798367044718791,18.0
21439,Queen Elizabeth II,spoof,-10.881644248962402,2.746378479175667,10.881644248962402,2.746378479175667,10.14680290222168,6.746059417724609,0.7696921359974223,14.0
21442,Barack Obama,spoof,-10.98056411743164,2.8069029258561367,10.98056411743164,2.8069029258561367,6.534576416015625,6.882431507110596,1.1850378314609311,30.0
21449,Mark Zuckerberg,spoof,-10.94985008239746,2.7884388012328345,10.94985008239746,2.7884388012328345,9.9744873046875,9.371822357177734,0.9409279513862425,20.0
21458,George W. Bush,spoof,-10.722025871276855,2.821448008395752,10.722025871276855,2.821448008395752,8.788000106811523,7.095305442810059,0.8107450905854736,15.0
21464,Barack Obama,spoof,-10.591825485229492,2.6633558567008686,10.591825485229492,2.6633558567008686,9.137590408325195,5.58650541305542,1.640204945341642,100.0
21467,Barack Obama,bona-fide,-11.038614273071287,2.876906322005914,11.038614273071287,2.876906322005914,4.644845962524414,5.771092414855957,1.2288524089440886,32.0
21473,Ronald Reagan,spoof,-10.742155075073242,2.6523278069695384,10.742155075073242,2.6523278069695384,7.033601760864258,6.599411964416504,1.732020522131298,100.0
21483,Donald Trump,bona-fide,-10.569836616516112,2.6769880314481416,10.569836616516112,2.6769880314481416,3.9370274543762207,7.206678867340088,1.057222073570966,24.0
21489,Boris Johnson,spoof,-11.235236167907717,2.725164112793556,11.235236167907717,2.725164112793556,6.879046440124512,7.003702163696289,3.386473319175601,100.0
21493,Alec Guinness,bona-fide,-10.640634536743164,2.6450019062212795,10.640634536743164,2.6450019062212795,3.511180877685547,5.69926643371582,0.9661529103870174,21.0
21495,Bernie Sanders,bona-fide,-10.101102828979492,2.698330481099297,10.101102828979492,2.698330481099297,4.578956604003906,3.9213147163391113,1.2037843529437535,31.0
21497,Donald Trump,bona-fide,-10.942115783691406,2.811806058329652,10.942115783691406,2.811806058329652,7.5815887451171875,7.144658088684082,1.1096503847464105,27.0
21503,Kanye West,spoof,-11.13609504699707,2.740498917032526,11.13609504699707,2.740498917032526,9.948993682861328,10.46834659576416,0.8778424850014401,18.0
21511,FDR,spoof,-10.777349472045898,2.612960315062578,10.777349472045898,2.612960315062578,7.7836103439331055,4.758193492889404,1.5681984985089898,68.0
21516,FDR,spoof,-11.087935447692873,2.6406489615226225,11.087935447692873,2.6406489615226225,7.580484867095947,8.042285919189453,1.350644796642805,40.0
21525,Alec Guinness,bona-fide,-10.913644790649414,2.6714226130671874,10.913644790649414,2.6714226130671874,-0.7779071927070618,6.886568069458008,0.8447566006573437,17.0
21533,Ayn Rand,spoof,-11.08563995361328,2.731768797260409,11.08563995361328,2.731768797260409,5.863973617553711,9.364662170410156,1.1627312644320935,29.0
21534,Adam Driver,spoof,-11.199137687683104,2.751694568924998,11.199137687683104,2.751694568924998,6.689043998718262,9.52315902709961,1.2063153784099545,31.0
21536,The Notorious B.I.G.,spoof,-10.177008628845217,2.685518657419892,10.177008628845217,2.685518657419892,7.226844787597656,8.547922134399414,1.3581381668951011,40.0
21538,Ayn Rand,bona-fide,-10.828483581542969,2.716216893012564,10.828483581542969,2.716216893012564,2.8659322261810303,8.088260650634766,0.8183955186420067,16.0
21541,Boris Johnson,bona-fide,-9.970029830932615,2.645686633535464,9.970029830932615,2.645686633535464,1.0768134593963623,8.915412902832031,1.4915032907941574,54.0
21552,George Carlin,spoof,-10.493288040161133,2.8190776437881704,10.493288040161133,2.8190776437881704,7.556232929229736,6.856035709381104,2.535138779955371,100.0
21563,Barack Obama,bona-fide,-11.059200286865234,2.809308577477925,11.059200286865234,2.809308577477925,3.3217363357543945,5.988653659820557,1.1360084123074157,28.0
21566,Barack Obama,bona-fide,-10.053181648254396,2.7655339341340213,10.053181648254396,2.7655339341340213,-0.2655337452888489,7.599140167236328,1.1570004474525413,29.0
2157,FDR,bona-fide,-10.666292190551758,2.638632729131132,10.666292190551758,2.638632729131132,11.716058731079102,10.607425689697266,0.581955559999247,7.0
21571,Ronald Reagan,bona-fide,-10.63070011138916,2.6510805140126075,10.63070011138916,2.6510805140126075,9.375617027282717,6.974678993225098,1.533674983202257,60.0
21573,Bill Clinton,bona-fide,-10.861088752746582,2.7253746382315107,10.861088752746582,2.7253746382315107,4.325919151306152,4.880610466003418,1.2285626853027747,32.0
21576,Dwight Eisenhower,bona-fide,-10.574481010437012,2.8252578350682995,10.574481010437012,2.8252578350682995,4.595543384552002,7.537613868713379,1.1444314119474273,28.0
21580,Dwight Eisenhower,bona-fide,-10.562599182128906,2.7184253046960367,10.562599182128906,2.7184253046960367,9.240707397460938,9.063477516174316,1.066939147407159,25.0
21586,Dwight Eisenhower,bona-fide,-9.937875747680664,2.7493583827188663,9.937875747680664,2.7493583827188663,-0.0024413987994194,0.7544975280761719,1.270553980240991,34.0
21598,Donald Trump,bona-fide,-10.676358222961426,2.666856571840334,10.676358222961426,2.666856571840334,3.478322029113769,8.841575622558594,0.6336016812781073,9.0
21599,Bill Clinton,bona-fide,-10.33668327331543,2.676783899820439,10.33668327331543,2.676783899820439,4.542232513427734,8.43508243560791,1.0898471272377663,26.0
21600,Bill Clinton,bona-fide,-10.515199661254885,2.8303072842800434,10.515199661254885,2.8303072842800434,0.8647036552429199,7.1465253829956055,1.1311865779412487,27.0
21607,Bill Clinton,spoof,-10.404224395751951,2.765696755943737,10.404224395751951,2.765696755943737,7.156155586242676,6.795265197753906,1.148670562319226,28.0
2161,Richard Nixon,spoof,-10.976991653442385,2.758847631437574,10.976991653442385,2.758847631437574,6.0600996017456055,3.270543098449707,0.9385744211533726,20.0
21611,Barack Obama,bona-fide,-10.49697494506836,2.822918422252975,10.49697494506836,2.822918422252975,1.6792919635772705,9.370904922485352,1.0816376499485845,25.0
21614,Alec Guinness,bona-fide,-10.762754440307615,2.7343835109351824,10.762754440307615,2.7343835109351824,7.655914306640625,8.096597671508789,0.965669475380746,21.0
21617,Alec Guinness,spoof,-10.932071685791016,2.703337979939649,10.932071685791016,2.703337979939649,8.071562767028809,10.145498275756836,0.8848243073057924,18.0
21619,FDR,bona-fide,-10.865777969360352,2.800952913902942,10.865777969360352,2.800952913902942,7.708080768585205,7.269675254821777,0.6907028858364161,11.0
21623,Ayn Rand,bona-fide,-11.021112442016602,2.599413021397281,11.021112442016602,2.599413021397281,8.230117797851562,9.948030471801758,0.5984519658311234,8.0
21625,Donald Trump,bona-fide,-10.300307273864746,2.4797324677293933,10.300307273864746,2.4797324677293933,1.7984237670898438,9.324831008911133,1.0030328183727621,22.0
2163,Ronald Reagan,spoof,-10.242498397827148,2.782506444471481,10.242498397827148,2.782506444471481,5.08433198928833,4.920659065246582,1.9159446377689706,100.0
21630,Arnold Schwarzenegger,bona-fide,-9.749519348144531,2.79911126457736,9.749519348144531,2.79911126457736,6.500041961669922,8.529085159301758,1.3107006492088331,37.0
21642,Christopher Hitchens,spoof,-10.705769538879396,2.776781529254257,10.705769538879396,2.776781529254257,8.439807891845703,10.318999290466309,0.8765514693711483,18.0
21649,Orson Welles,spoof,-10.89194393157959,2.7563575359146912,10.89194393157959,2.7563575359146912,7.884201049804687,6.6356611251831055,2.2151619412802437,100.0
21657,2Pac,bona-fide,-9.968144416809082,2.6208845037532167,9.968144416809082,2.6208845037532167,10.219501495361328,10.119243621826172,1.3887090508670528,43.0
21667,Alec Guinness,bona-fide,-10.697047233581545,2.535975684227191,10.697047233581545,2.535975684227191,-0.8005982041358948,7.908817768096924,1.1085301816891704,26.0
21668,Barack Obama,bona-fide,-10.95882797241211,2.692779104699893,10.95882797241211,2.692779104699893,-0.0127491429448127,8.148079872131348,1.0213063554971864,23.0
21669,Alec Guinness,bona-fide,-10.541177749633787,2.78876232044189,10.541177749633787,2.78876232044189,2.6946842670440674,5.6503753662109375,0.5470320170401566,6.0
2167,Bill Clinton,spoof,-10.491806030273438,2.849114555649054,10.491806030273438,2.849114555649054,5.855876445770264,5.958096981048584,1.1302513854772989,27.0
2168,Barack Obama,bona-fide,-10.52342128753662,2.910681057448585,10.52342128753662,2.910681057448585,2.234616756439209,7.983057975769043,1.7996058845670548,100.0
21682,Barack Obama,bona-fide,-11.121702194213867,2.8618137310135934,11.121702194213867,2.8618137310135934,0.7373392581939697,6.735207557678223,1.0970766731439552,26.0
21688,Boris Johnson,spoof,-11.226017951965332,2.749912192989032,11.226017951965332,2.749912192989032,11.006595611572266,6.891550064086914,2.4019546993383987,100.0
21694,Alec Guinness,spoof,-10.572823524475098,2.7209116735592147,10.572823524475098,2.7209116735592147,10.052522659301758,7.939961433410644,1.5404810112927447,62.0
21696,Alec Guinness,bona-fide,-10.96766471862793,2.858033980323357,10.96766471862793,2.858033980323357,6.340926170349121,7.9546990394592285,0.6921820365305345,11.0
217,Richard Nixon,bona-fide,-10.716386795043944,2.854404094686476,10.716386795043944,2.854404094686476,-1.0806865692138672,3.380549907684326,1.4363154912320568,47.0
2170,Alec Guinness,spoof,-10.39808750152588,2.582710360623929,10.39808750152588,2.582710360623929,7.029075145721436,8.219910621643066,0.8140225705059345,16.0
21700,Alec Guinness,spoof,-10.866607666015623,2.5944406619943847,10.866607666015623,2.5944406619943847,10.092026710510254,8.325297355651855,0.6329184707808824,9.0
21702,Barack Obama,bona-fide,-10.459636688232422,2.818281342422425,10.459636688232422,2.818281342422425,2.3677945137023926,5.84434986114502,1.9102650904959622,100.0
21707,Donald Trump,bona-fide,-10.627612113952637,2.634170461945188,10.627612113952637,2.634170461945188,7.092536926269531,9.551488876342772,0.8843290564340962,18.0
2171,Christopher Hitchens,spoof,-10.8173189163208,2.7331197815940054,10.8173189163208,2.7331197815940054,5.375123023986816,6.36583423614502,1.6567242276683882,100.0
21715,Bernie Sanders,spoof,-11.073180198669434,2.764205131970747,11.073180198669434,2.764205131970747,7.288792133331299,7.624872207641602,1.2259517621524352,32.0
21720,Alec Guinness,spoof,-10.830690383911133,2.7805193039588723,10.830690383911133,2.7805193039588723,8.773150444030762,7.109741687774658,0.7844261416186336,15.0
21722,Alec Guinness,spoof,-10.889328002929688,2.5490914960994626,10.889328002929688,2.5490914960994626,9.162053108215332,8.727945327758789,0.8518335202970997,17.0
21726,Barack Obama,bona-fide,-10.851025581359863,2.6127141352536745,10.851025581359863,2.6127141352536745,3.463794708251953,8.421396255493164,0.9119410485622836,19.0
21732,Alec Guinness,spoof,-10.74213981628418,2.785836209893121,10.74213981628418,2.785836209893121,6.909416675567627,8.147457122802734,0.8416808657358152,16.0
21739,Bernie Sanders,spoof,-10.70603084564209,2.784462183136172,10.70603084564209,2.784462183136172,8.07336711883545,7.254612922668457,1.3624049398492364,41.0
21740,Christopher Hitchens,bona-fide,-10.267956733703612,2.746207455757551,10.267956733703612,2.746207455757551,3.251115322113037,6.654872417449951,1.5446160936498314,63.0
21747,Bernie Sanders,spoof,-10.650335311889648,2.674022839324354,10.650335311889648,2.674022839324354,2.4595181941986084,4.813594341278076,1.9128453770639857,100.0
21749,Ayn Rand,spoof,-11.071890830993652,2.741981565982061,11.071890830993652,2.741981565982061,5.51016902923584,10.017879486083984,1.1058011030558754,26.0
21753,Mr. Rogers,bona-fide,-10.13435173034668,2.760364647930137,10.13435173034668,2.760364647930137,-0.5997555255889893,3.5269815921783447,0.7438939243578622,13.0
21757,Alec Guinness,spoof,-10.836992263793944,2.709718391926881,10.836992263793944,2.709718391926881,10.345224380493164,8.250036239624023,0.7281673942123432,13.0
21760,Donald Trump,bona-fide,-10.389531135559082,2.834986268222546,10.389531135559082,2.834986268222546,1.9017329216003416,5.001287460327148,1.2431276205935502,33.0
21763,Barack Obama,bona-fide,-10.582188606262209,2.6829672845822428,10.582188606262209,2.6829672845822428,0.923444390296936,5.717181205749512,1.1930405037388625,30.0
21768,Ronald Reagan,spoof,-10.806429862976074,2.6808349607403943,10.806429862976074,2.6808349607403943,10.113086700439451,9.482172966003418,0.7502945927634292,13.0
21773,Kanye West,bona-fide,-10.463869094848633,2.7780413238151445,10.463869094848633,2.7780413238151445,3.3286046981811523,4.796230316162109,1.5235323452042984,59.0
21774,Barack Obama,bona-fide,-9.90555191040039,2.60111810111174,9.90555191040039,2.60111810111174,7.633710384368896,1.567285418510437,1.342756178411455,39.0
21775,Ronald Reagan,bona-fide,-10.740591049194336,2.782996709284645,10.740591049194336,2.782996709284645,1.6358768939971924,6.522805213928223,0.7902502761928414,15.0
21780,Donald Trump,bona-fide,-10.6729736328125,2.7968635004827176,10.6729736328125,2.7968635004827176,4.275201797485352,8.735648155212402,0.7192277048164826,12.0
21784,Donald Trump,bona-fide,-10.623272895812988,2.692317038782515,10.623272895812988,2.692317038782515,10.298093795776367,9.868940353393556,0.5182086260852621,4.0
2179,Bill Clinton,bona-fide,-10.811038970947266,2.7513036649234834,10.811038970947266,2.7513036649234834,5.905958652496338,5.932378768920898,1.2222988943089739,32.0
