sample_id,speaker,label,C,T,rog_L12,vel_L9,logit_robust_goat,logit_mlaad_robust_goat
2702,The Notorious B.I.G.,spoof,-10.833325386047363,2.569245991941363,10.833325386047363,2.569245991941363,10.313346862792969,9.655153274536133
27022,Ayn Rand,bona-fide,-10.84046745300293,2.7343700024967488,10.84046745300293,2.7343700024967488,6.676333427429199,10.3306884765625
27030,Ayn Rand,bona-fide,-11.00489330291748,2.788612818325535,11.00489330291748,2.788612818325535,5.583447456359863,9.037839889526367
27035,Alan Watts,spoof,-10.270045280456545,2.6734032405406167,10.270045280456545,2.6734032405406167,9.468339920043945,5.685894966125488
27043,Barack Obama,bona-fide,-10.74993896484375,2.766721897246034,10.74993896484375,2.766721897246034,2.8984532356262207,6.804551601409912
27049,Martin Luther King,bona-fide,-10.698081970214844,2.7021805804740437,10.698081970214844,2.7021805804740437,5.665680885314941,8.006157875061035
27054,Frank Sinatra,spoof,-10.583514213562012,2.4353867194841103,10.583514213562012,2.4353867194841103,8.317598342895508,6.622464179992676
27066,Norm MacDonald,spoof,-10.56589698791504,2.796320621431212,10.56589698791504,2.796320621431212,7.02088737487793,4.830392837524414
27071,JFK,bona-fide,-11.05936336517334,2.782625703747029,11.05936336517334,2.782625703747029,1.6403989791870117,8.433103561401367
27072,Bernie Sanders,bona-fide,-10.631783485412598,2.757795953848284,10.631783485412598,2.757795953848284,4.1884918212890625,5.152254581451416
27073,Queen Elizabeth II,spoof,-10.943731307983398,2.8591261209879253,10.943731307983398,2.8591261209879253,8.827447891235352,8.84649658203125
27074,Ayn Rand,spoof,-10.746603965759276,2.6486237116272093,10.746603965759276,2.6486237116272093,1.3296940326690674,9.863675117492676
27076,Barack Obama,bona-fide,-10.728577613830566,2.7708138303864085,10.728577613830566,2.7708138303864085,2.5918803215026855,7.383873462677002
2708,Mark Zuckerberg,spoof,-9.247320175170898,2.8477751046512734,9.247320175170898,2.8477751046512734,7.362408638000488,5.546734809875488
27080,Orson Welles,spoof,-9.866019248962402,2.547294016885338,9.866019248962402,2.547294016885338,10.989107131958008,9.705097198486328
27081,Ayn Rand,bona-fide,-10.803703308105469,2.751084033239882,10.803703308105469,2.751084033239882,3.9199166297912598,9.336760520935059
27083,Queen Elizabeth II,spoof,-10.946277618408203,2.7233221862782333,10.946277618408203,2.7233221862782333,4.722023010253906,5.524867057800293
27086,Ronald Reagan,spoof,-10.72878646850586,2.673739777278005,10.72878646850586,2.673739777278005,8.537711143493652,7.818849563598633
27093,Ronald Reagan,bona-fide,-10.77674961090088,2.884307047369717,10.77674961090088,2.884307047369717,5.500945091247559,6.79157018661499
2710,Bill Clinton,bona-fide,-10.90953254699707,2.868528171282992,10.90953254699707,2.868528171282992,3.620269298553467,7.271052837371826
27104,Nelson Mandela,spoof,-10.9431734085083,2.723626791057709,10.9431734085083,2.723626791057709,6.608083724975586,4.620674133300781
27106,2Pac,spoof,-10.988688468933104,2.696738535665057,10.988688468933104,2.696738535665057,8.728584289550781,9.033997535705566
27116,George W. Bush,bona-fide,-10.700692176818848,2.780424123318638,10.700692176818848,2.780424123318638,3.410172700881958,5.967325210571289
27129,Alec Guinness,spoof,-10.702840805053713,2.7660169334343068,10.702840805053713,2.7660169334343068,10.617249488830566,8.958673477172852
27133,Ayn Rand,bona-fide,-10.565023422241213,2.8351686859151326,10.565023422241213,2.8351686859151326,-1.3443959951400757,8.833130836486816
27134,Orson Welles,spoof,-10.629777908325195,2.7115563338525823,10.629777908325195,2.7115563338525823,5.807154655456543,3.9429640769958496
27136,Ayn Rand,bona-fide,-10.97956657409668,2.658351070419116,10.97956657409668,2.658351070419116,3.9503860473632812,6.524867057800293
27139,Ronald Reagan,bona-fide,-10.884066581726074,2.674280542356997,10.884066581726074,2.674280542356997,0.274498850107193,4.672788619995117
2714,Barack Obama,bona-fide,-10.635904312133787,2.8113892935112066,10.635904312133787,2.8113892935112066,4.583992958068848,7.8662309646606445
27163,Alec Guinness,spoof,-10.95858669281006,2.695195079194043,10.95858669281006,2.695195079194043,8.31513500213623,6.819613456726074
27166,Malcolm X,bona-fide,-10.836824417114258,2.7252804015566072,10.836824417114258,2.7252804015566072,11.279327392578125,7.975579261779785
27173,Scarlett Johansson,spoof,-10.949777603149414,2.7851919455887977,10.949777603149414,2.7851919455887977,7.019545555114746,9.61164665222168
2719,Ayn Rand,spoof,-10.7487211227417,2.7157933420364437,10.7487211227417,2.7157933420364437,8.671319007873535,9.396862030029297
27204,Bernie Sanders,spoof,-10.408499717712402,2.8451204875719345,10.408499717712402,2.8451204875719345,3.468515396118164,3.5055582523345947
27220,Bernie Sanders,spoof,-11.158387184143066,2.781824546180809,11.158387184143066,2.781824546180809,8.37027359008789,6.635890960693359
27227,Christopher Hitchens,spoof,-10.660061836242676,2.737533491614135,10.660061836242676,2.737533491614135,8.950678825378418,7.265068054199219
27228,Donald Trump,bona-fide,-10.621695518493652,2.749632549295882,10.621695518493652,2.749632549295882,-0.43743249773979187,8.25888442993164
27236,Bernie Sanders,spoof,-11.015600204467772,2.657151071389466,11.015600204467772,2.657151071389466,9.280896186828613,8.664477348327637
27240,Ayn Rand,bona-fide,-11.051786422729492,2.6085417742950128,11.051786422729492,2.6085417742950128,7.46872615814209,8.072059631347656
27247,Bill Clinton,bona-fide,-10.815292358398438,2.671333922966228,10.815292358398438,2.671333922966228,2.2193078994750977,9.092859268188477
27249,Alec Guinness,bona-fide,-10.168139457702637,2.4632093560947506,10.168139457702637,2.4632093560947506,5.918932914733887,5.620111465454102
27262,George Carlin,spoof,-10.86446762084961,2.6909845097604244,10.86446762084961,2.6909845097604244,7.630753517150879,8.335697174072266
27265,Barack Obama,bona-fide,-10.42819118499756,2.7203147878894622,10.42819118499756,2.7203147878894622,-1.3961803913116455,6.462846755981445
2729,Kanye West,bona-fide,-10.606273651123049,2.715986771040986,10.606273651123049,2.715986771040986,5.317400932312012,7.602077960968018
27291,Alec Guinness,spoof,-10.80264949798584,2.7359003814367133,10.80264949798584,2.7359003814367133,7.653436660766602,8.24374771118164
27294,Harry Truman,bona-fide,-10.541484832763672,2.627448791953665,10.541484832763672,2.627448791953665,2.9782776832580566,6.404904365539551
27298,Arnold Schwarzenegger,spoof,-10.949268341064451,2.7325229278225023,10.949268341064451,2.7325229278225023,10.176604270935059,7.779749870300293
27314,Alec Guinness,spoof,-10.831891059875488,2.632442353639437,10.831891059875488,2.632442353639437,7.141236782073975,8.493863105773926
27316,Richard Nixon,spoof,-10.341049194335938,2.7620034344162288,10.341049194335938,2.7620034344162288,7.475719451904297,7.9897541999816895
27317,Bill Clinton,spoof,-10.813021659851074,2.823284951078991,10.813021659851074,2.823284951078991,9.086369514465332,5.826966285705566
27321,Alec Guinness,bona-fide,-10.368692398071287,2.6852403032700054,10.368692398071287,2.6852403032700054,8.268768310546875,8.691444396972656
27322,Christopher Hitchens,bona-fide,-10.943646430969238,2.649010408121306,10.943646430969238,2.649010408121306,2.316667318344116,4.111564636230469
27325,Martin Luther King,spoof,-10.625889778137209,2.779295054717273,10.625889778137209,2.779295054717273,10.801042556762695,9.674818992614746
27329,Richard Nixon,spoof,-11.02386474609375,2.7242085293029072,11.02386474609375,2.7242085293029072,8.992305755615234,7.239519119262695
2733,Orson Welles,spoof,-10.99122142791748,2.758561360982882,10.99122142791748,2.758561360982882,8.816343307495117,7.565398216247559
27330,Bill Clinton,bona-fide,-10.796090126037598,2.785274103000593,10.796090126037598,2.785274103000593,6.5475664138793945,10.852970123291016
27335,Queen Elizabeth II,spoof,-10.63563346862793,2.696874552831644,10.63563346862793,2.696874552831644,10.174893379211426,9.106461524963379
27338,Malcolm X,bona-fide,-10.937139511108398,2.788748078893757,10.937139511108398,2.788748078893757,10.820354461669922,8.848621368408203
27339,Barack Obama,bona-fide,-6.204195022583008,2.581588896093753,6.204195022583008,2.581588896093753,1.4500095844268799,1.674797773361206
27342,Nelson Mandela,spoof,-10.702292442321776,2.7793475113023,10.702292442321776,2.7793475113023,9.562036514282227,6.826000213623047
27344,Winston Churchill,spoof,-10.50710105895996,2.7145232667487345,10.50710105895996,2.7145232667487345,8.41965103149414,5.994559288024902
27352,Louis Farrakhan,spoof,-10.660968780517578,2.6988965733467367,10.660968780517578,2.6988965733467367,10.946807861328125,9.951995849609375
27373,Louis C.K.,spoof,-10.89475154876709,2.7215075307255447,10.89475154876709,2.7215075307255447,7.6552324295043945,8.173765182495117
27376,Mark Zuckerberg,spoof,-9.811249732971191,2.7669817068557614,9.811249732971191,2.7669817068557614,6.870325088500977,7.370844841003418
27377,Christopher Hitchens,bona-fide,-10.865448951721191,2.7817783444132664,10.865448951721191,2.7817783444132664,2.4448533058166504,4.319591522216797
27379,Queen Elizabeth II,bona-fide,-10.754189491271973,2.8701071405726646,10.754189491271973,2.8701071405726646,-0.7300391793251038,4.6088056564331055
27386,Alec Guinness,spoof,-10.795801162719728,2.644377926440725,10.795801162719728,2.644377926440725,6.873026371002197,11.338047981262207
27392,Bernie Sanders,spoof,-10.784256935119627,2.6861868613090127,10.784256935119627,2.6861868613090127,10.301090240478516,7.939750671386719
27394,Donald Trump,bona-fide,-10.225821495056152,2.808777134589864,10.225821495056152,2.808777134589864,6.646363258361816,3.833904266357422
274,Bill Burr,bona-fide,-8.568229675292969,2.6687921335384632,8.568229675292969,2.6687921335384632,3.862603187561035,6.779506683349609
27410,Queen Elizabeth II,spoof,-10.256739616394045,2.684675015353556,10.256739616394045,2.684675015353556,7.288235664367676,7.952547550201416
27412,Barack Obama,bona-fide,-10.928224563598633,2.8051389396889124,10.928224563598633,2.8051389396889124,6.199773788452148,7.242653846740723
27418,Mr. Rogers,spoof,-10.579401969909668,2.5755130460207605,10.579401969909668,2.5755130460207605,6.555189609527588,6.256114482879639
27426,Harry Truman,bona-fide,-10.945940971374512,2.6566903264401738,10.945940971374512,2.6566903264401738,4.763169765472412,7.834787368774414
27427,Barack Obama,bona-fide,-10.94485569000244,2.872480381002826,10.94485569000244,2.872480381002826,5.172665119171143,7.411619186401367
27431,Ronald Reagan,spoof,-10.07229232788086,2.7055174684583303,10.07229232788086,2.7055174684583303,7.074606418609619,6.095005989074707
27432,Bernie Sanders,bona-fide,-10.949542045593262,2.700052445561349,10.949542045593262,2.700052445561349,7.576252460479736,6.722536087036133
27446,Bill Clinton,spoof,-10.912149429321287,2.760944616892075,10.912149429321287,2.760944616892075,6.164508819580078,5.7193498611450195
27450,Queen Elizabeth II,spoof,-10.783051490783691,2.735094713727745,10.783051490783691,2.735094713727745,9.442420959472656,8.12246322631836
27451,Ayn Rand,bona-fide,-10.876370429992676,2.724360861735976,10.876370429992676,2.724360861735976,6.816923141479492,9.1066255569458
27452,Kanye West,spoof,-11.091280937194824,2.797832789030992,11.091280937194824,2.797832789030992,8.039162635803223,10.580061912536621
27456,Christopher Hitchens,bona-fide,-10.72279930114746,2.768875151192497,10.72279930114746,2.768875151192497,3.885727643966675,7.628383159637451
27459,Tucker Carlson,spoof,-11.14060115814209,2.75686988219104,11.14060115814209,2.75686988219104,8.249899864196777,9.618131637573242
2746,Donald Trump,bona-fide,-10.984606742858888,2.745243162395176,10.984606742858888,2.745243162395176,8.57997989654541,8.41191291809082
27461,Arnold Schwarzenegger,bona-fide,-10.449541091918944,2.719423304673965,10.449541091918944,2.719423304673965,7.008307456970215,8.581609725952148
27462,Mark Zuckerberg,spoof,-11.090771675109863,2.8488517478557958,11.090771675109863,2.8488517478557958,7.837367057800293,7.037888526916504
27476,Barack Obama,bona-fide,-9.971877098083496,2.701079702223233,9.971877098083496,2.701079702223233,4.747357368469238,6.710590839385986
2748,Ronald Reagan,spoof,-10.480886459350586,2.654929462452161,10.480886459350586,2.654929462452161,10.268211364746094,8.71405029296875
27480,Donald Trump,bona-fide,-10.675145149230955,2.615558460635802,10.675145149230955,2.615558460635802,8.501541137695312,7.827278137207031
27488,Bernie Sanders,bona-fide,-10.830982208251951,2.773780614815736,10.830982208251951,2.773780614815736,7.105059623718262,7.772309303283691
27494,Bill Clinton,spoof,-10.84330940246582,2.772475757852205,10.84330940246582,2.772475757852205,6.3752288818359375,8.328556060791016
27497,Nelson Mandela,bona-fide,-10.41657829284668,2.712236096299759,10.41657829284668,2.712236096299759,3.913318157196045,6.3560872077941895
275,Alec Guinness,spoof,-10.959214210510254,2.633170801347537,10.959214210510254,2.633170801347537,9.919706344604492,9.511714935302734
2751,Alec Guinness,spoof,-10.812861442565918,2.7345652012829444,10.812861442565918,2.7345652012829444,8.706497192382812,5.457187652587891
27510,Alan Watts,bona-fide,-9.304218292236328,2.618923222699889,9.304218292236328,2.618923222699889,3.481943130493164,3.2192063331604004
27515,FDR,spoof,-10.425411224365234,2.746521974051466,10.425411224365234,2.746521974051466,3.0573654174804688,3.6387758255004883
2752,Ronald Reagan,bona-fide,-10.804161071777344,2.870071074928644,10.804161071777344,2.870071074928644,8.759368896484375,8.367278099060059
27520,JFK,spoof,-10.973371505737305,2.8439452736452244,10.973371505737305,2.8439452736452244,5.247783660888672,3.901750326156616
27533,Barack Obama,bona-fide,-10.922188758850098,2.695710476273617,10.922188758850098,2.695710476273617,6.568630218505859,8.710747718811035
27537,Christopher Hitchens,spoof,-10.930191040039062,2.6681162631019144,10.930191040039062,2.6681162631019144,9.827377319335938,7.606600761413574
27538,Alec Guinness,bona-fide,-10.715611457824709,2.691992551077374,10.715611457824709,2.691992551077374,4.226291179656982,7.986533164978027
2754,Milton Friedman,spoof,-11.199507713317873,2.7854896578998884,11.199507713317873,2.7854896578998884,7.637598991394043,7.961827754974365
27540,Queen Elizabeth II,spoof,-10.664798736572266,2.697031457991848,10.664798736572266,2.697031457991848,5.932295799255371,6.772585868835449
27547,Bernie Sanders,bona-fide,-10.812226295471191,2.814677059763395,10.812226295471191,2.814677059763395,4.536187648773193,8.3150053024292
27548,Alec Guinness,spoof,-11.044955253601074,2.7243327336010057,11.044955253601074,2.7243327336010057,6.811991214752197,9.260797500610352
2755,Donald Trump,bona-fide,-10.769841194152832,2.7052387406229608,10.769841194152832,2.7052387406229608,9.101394653320312,9.670585632324219
27552,Bernie Sanders,bona-fide,-10.071091651916504,2.7937263036779543,10.071091651916504,2.7937263036779543,2.618112087249756,8.987887382507324
27554,Queen Elizabeth II,spoof,-10.526545524597168,2.681529960000128,10.526545524597168,2.681529960000128,9.914390563964844,9.45654010772705
27557,Bill Clinton,bona-fide,-10.27218246459961,2.859016823181136,10.27218246459961,2.859016823181136,1.5206913948059082,1.9025546312332153
2756,Bill Clinton,bona-fide,-10.305708885192873,2.8107811685847306,10.305708885192873,2.8107811685847306,4.740349769592285,6.490943908691406
27565,Christopher Hitchens,bona-fide,-10.64710807800293,2.7842086919485203,10.64710807800293,2.7842086919485203,3.7817559242248535,7.023216247558594
27583,Ayn Rand,spoof,-11.15553092956543,2.7003780918544837,11.15553092956543,2.7003780918544837,4.470685005187988,10.20568561553955
27597,Jimmy Carter,spoof,-10.94601821899414,2.7504060200051685,10.94601821899414,2.7504060200051685,8.816946983337402,8.73842716217041
2760,Bernie Sanders,bona-fide,-10.83778476715088,2.863625181872448,10.83778476715088,2.863625181872448,8.761043548583984,7.7958526611328125
27608,Bernie Sanders,spoof,-10.83609390258789,2.7221966036188814,10.83609390258789,2.7221966036188814,3.0636918544769287,4.818548679351807
27612,Richard Nixon,bona-fide,-10.089398384094238,2.5467211078159475,10.089398384094238,2.5467211078159475,7.273947715759277,6.631216049194336
27619,Winston Churchill,spoof,-10.876795768737791,2.68774455937393,10.876795768737791,2.68774455937393,10.235803604125977,8.45113754272461
27622,Bernie Sanders,bona-fide,-11.010577201843262,2.6760896630483826,11.010577201843262,2.6760896630483826,7.160775184631348,6.328527450561523
27627,Arnold Schwarzenegger,bona-fide,-9.683109283447266,2.83102456430493,9.683109283447266,2.83102456430493,7.306754112243652,7.725704193115234
27637,Barack Obama,bona-fide,-10.598259925842283,2.8315189058384296,10.598259925842283,2.8315189058384296,4.740944862365723,5.720064163208008
27642,Donald Trump,bona-fide,-10.726680755615234,2.75628643474637,10.726680755615234,2.75628643474637,5.696507930755615,7.0790815353393555
27654,Christopher Hitchens,spoof,-10.715265274047852,2.70376916974768,10.715265274047852,2.70376916974768,10.20918083190918,8.61481761932373
27655,Donald Trump,bona-fide,-10.36410427093506,2.759390737939253,10.36410427093506,2.759390737939253,3.3570444583892822,5.492657661437988
27658,Ayn Rand,bona-fide,-9.945587158203123,2.7371939209561744,9.945587158203123,2.7371939209561744,-0.9207068681716919,9.068153381347656
27659,Alec Guinness,spoof,-10.86937427520752,2.5234265782388445,10.86937427520752,2.5234265782388445,9.413479804992676,8.731554985046387
2766,Donald Trump,bona-fide,-10.32392692565918,2.7466363469059805,10.32392692565918,2.7466363469059805,4.883612155914307,9.715856552124023
2767,Gilbert Gottfried,spoof,-10.660165786743164,2.7085445353252533,10.660165786743164,2.7085445353252533,9.388696670532227,8.85633659362793
27674,Christopher Hitchens,spoof,-10.89995002746582,2.77748065929996,10.89995002746582,2.77748065929996,8.600378036499023,7.4367499351501465
27682,Barack Obama,spoof,-10.44358253479004,2.5451600481681425,10.44358253479004,2.5451600481681425,1.8965373039245605,3.5496978759765625
27689,Ayn Rand,spoof,-10.965628623962402,2.688652217978219,10.965628623962402,2.688652217978219,8.86013412475586,8.926576614379883
27721,Arnold Schwarzenegger,spoof,-10.900294303894045,2.758893114709557,10.900294303894045,2.758893114709557,10.165266990661621,7.704854965209961
27724,Bernie Sanders,spoof,-10.92304515838623,2.6668315215868823,10.92304515838623,2.6668315215868823,6.8773698806762695,9.248123168945312
27725,Ronald Reagan,spoof,-11.008102416992188,2.73681288087824,11.008102416992188,2.73681288087824,10.069742202758789,7.56039571762085
27732,Mark Zuckerberg,bona-fide,-10.858287811279297,2.736450530014395,10.858287811279297,2.736450530014395,9.42976188659668,7.113643646240234
27739,Bernie Sanders,bona-fide,-11.031818389892578,2.689682076533037,11.031818389892578,2.689682076533037,8.207357406616211,8.170282363891602
27741,Alec Guinness,spoof,-11.074647903442385,2.743549624764672,11.074647903442385,2.743549624764672,5.293308258056641,9.624031066894531
27745,Donald Trump,bona-fide,-10.524507522583008,2.7443445233676207,10.524507522583008,2.7443445233676207,9.748708724975586,8.59670639038086
27751,Boris Johnson,bona-fide,-10.373956680297852,2.84433956644304,10.373956680297852,2.84433956644304,2.437504768371582,8.956488609313965
27756,Richard Nixon,bona-fide,-10.42362117767334,2.816988490133327,10.42362117767334,2.816988490133327,3.001246690750122,4.840995788574219
27765,Ayn Rand,bona-fide,-10.98770236968994,2.670345987589452,10.98770236968994,2.670345987589452,-3.5239710807800293,8.351457595825195
2777,Barack Obama,spoof,-10.74026870727539,2.9184616512600376,10.74026870727539,2.9184616512600376,4.086270809173584,6.871857643127441
27772,Ronald Reagan,bona-fide,-10.563607215881348,2.697393483940396,10.563607215881348,2.697393483940396,1.4457571506500244,7.33355712890625
27786,Alec Guinness,bona-fide,-10.66002082824707,2.849641809684634,10.66002082824707,2.849641809684634,7.116115570068359,3.9852657318115234
27792,Alec Guinness,spoof,-10.852738380432127,2.7549788874647576,10.852738380432127,2.7549788874647576,8.582053184509277,9.396366119384766
27794,Alec Guinness,bona-fide,-10.671575546264648,2.9196342494852767,10.671575546264648,2.9196342494852767,8.613332748413086,9.506843566894531
27797,Barack Obama,bona-fide,-10.646221160888672,2.8532292288088548,10.646221160888672,2.8532292288088548,3.4790709018707275,8.433521270751953
27799,Barack Obama,bona-fide,-11.133410453796388,2.860164445173288,11.133410453796388,2.860164445173288,4.515206336975098,6.2487945556640625
27827,Donald Trump,bona-fide,-10.492863655090332,2.6997173980140663,10.492863655090332,2.6997173980140663,7.5810699462890625,8.721620559692383
27837,Alec Guinness,spoof,-10.45404815673828,2.7852231576806465,10.45404815673828,2.7852231576806465,5.748581886291504,8.777963638305664
27838,Ayn Rand,spoof,-10.47091007232666,2.7129723229542018,10.47091007232666,2.7129723229542018,3.56365966796875,7.509467124938965
27841,Boris Johnson,spoof,-10.906399726867676,2.8022925588984657,10.906399726867676,2.8022925588984657,10.04925537109375,10.60743522644043
27849,Donald Trump,bona-fide,-10.412397384643556,2.815454339168342,10.412397384643556,2.815454339168342,6.039770126342773,3.3691694736480713
27850,Donald Trump,bona-fide,-10.648290634155272,2.804252370046844,10.648290634155272,2.804252370046844,2.4678902626037598,6.762534141540527
27853,Barack Obama,bona-fide,-10.367488861083984,2.926725185812419,10.367488861083984,2.926725185812419,1.945446491241455,5.847711563110352
27858,Ayn Rand,spoof,-10.780644416809082,2.7392582960600103,10.780644416809082,2.7392582960600103,5.608695030212402,7.186180591583252
2786,Bill Clinton,bona-fide,-10.854278564453123,2.593000022597824,10.854278564453123,2.593000022597824,6.6410956382751465,6.299371719360352
27860,Bernie Sanders,bona-fide,-10.735803604125977,2.7323373547372465,10.735803604125977,2.7323373547372465,1.5889084339141846,6.828751564025879
27865,Barack Obama,bona-fide,-9.26819896697998,2.676501624960599,9.26819896697998,2.676501624960599,1.2694742679595947,7.772193908691406
27870,Alec Guinness,spoof,-10.802434921264648,2.7382240200865264,10.802434921264648,2.7382240200865264,3.0111682415008545,8.771934509277344
27871,Alec Guinness,spoof,-10.958372116088867,2.7625976658143747,10.958372116088867,2.7625976658143747,6.0141096115112305,9.290242195129395
27873,Arnold Schwarzenegger,bona-fide,-10.031397819519045,2.750136656248895,10.031397819519045,2.750136656248895,1.7114533185958862,4.298421859741211
27876,FDR,bona-fide,-10.48125171661377,2.751929995260136,10.48125171661377,2.751929995260136,10.617095947265625,10.74582576751709
27877,Alec Guinness,bona-fide,-10.530930519104004,2.808282945239199,10.530930519104004,2.808282945239199,5.143450736999512,5.466732978820801
27879,Ayn Rand,bona-fide,-10.964155197143556,2.7887265588617285,10.964155197143556,2.7887265588617285,4.904560565948486,7.468801498413086
27889,Bernie Sanders,spoof,-10.984338760375977,2.6940295983448177,10.984338760375977,2.6940295983448177,8.14759635925293,8.095640182495117
27891,Bernie Sanders,bona-fide,-10.881529808044434,2.677102580656774,10.881529808044434,2.677102580656774,0.37495750188827515,6.926208019256592
27894,Boris Johnson,spoof,-11.309344291687012,2.812961659910939,11.309344291687012,2.812961659910939,9.903355598449707,8.914658546447754
27896,Christopher Hitchens,spoof,-11.098816871643066,2.7297043059706887,11.098816871643066,2.7297043059706887,9.165125846862793,8.384608268737793
279,Donald Trump,bona-fide,-10.537240028381348,2.6700613805771045,10.537240028381348,2.6700613805771045,7.961395263671875,9.011137008666992
27900,Donald Trump,bona-fide,-10.990440368652344,2.81396510915002,10.990440368652344,2.81396510915002,3.605860948562622,8.053031921386719
27907,Bernie Sanders,spoof,-10.682358741760254,2.7028279700492224,10.682358741760254,2.7028279700492224,5.08078670501709,9.251367568969727
27909,Frank Sinatra,spoof,-10.204360008239746,2.359973881704461,10.204360008239746,2.359973881704461,8.408864974975586,4.379179000854492
27917,Ronald Reagan,spoof,-10.6076021194458,2.8016821139805628,10.6076021194458,2.8016821139805628,7.291863441467285,6.909629821777344
27919,Alexandria Ocasio-Cortez,spoof,-10.87817096710205,2.6991216284752544,10.87817096710205,2.6991216284752544,7.062817096710205,9.06660270690918
2792,Ayn Rand,spoof,-10.936725616455078,2.696562815041185,10.936725616455078,2.696562815041185,0.9291371703147888,7.193812370300293
27921,Bernie Sanders,spoof,-11.019639015197754,2.7798961837305884,11.019639015197754,2.7798961837305884,6.758755683898926,7.333438873291016
27928,Bill Clinton,bona-fide,-9.7323637008667,2.779689646136581,9.7323637008667,2.779689646136581,4.86229133605957,4.096615314483643
27929,Alec Guinness,spoof,-10.972186088562012,2.6622194920441227,10.972186088562012,2.6622194920441227,11.09443473815918,10.11685562133789
27936,Ayn Rand,spoof,-11.205204010009766,2.739499423429599,11.205204010009766,2.739499423429599,6.05482816696167,7.812912464141846
27944,Nelson Mandela,spoof,-11.078110694885254,2.6152143731803235,11.078110694885254,2.6152143731803235,11.717761993408203,8.232162475585938
2795,Alec Guinness,spoof,-10.884100914001465,2.6655717551102875,10.884100914001465,2.6655717551102875,8.066976547241211,9.743382453918457
27953,JFK,spoof,-10.69684600830078,2.7806485245849952,10.69684600830078,2.7806485245849952,8.440706253051758,7.4292168617248535
27956,Alec Guinness,bona-fide,-10.76381492614746,2.8073201178599545,10.76381492614746,2.8073201178599545,5.042313575744629,6.842733860015869
2796,Winston Churchill,spoof,-10.847187042236328,2.8211849900600856,10.847187042236328,2.8211849900600856,9.876174926757812,8.556772232055664
27962,FDR,spoof,-10.86640453338623,2.8014201226528748,10.86640453338623,2.8014201226528748,9.977177619934082,11.033014297485352
27965,Christopher Hitchens,bona-fide,-10.83072280883789,2.9040206680802934,10.83072280883789,2.9040206680802934,2.907334804534912,7.628833770751953
2797,Barack Obama,bona-fide,-10.774682998657228,2.7908642633368967,10.774682998657228,2.7908642633368967,7.657443523406982,6.650874137878418
27970,Boris Johnson,spoof,-10.155476570129396,2.7367740717285987,10.155476570129396,2.7367740717285987,7.097973823547363,9.803223609924316
27976,Bill Clinton,bona-fide,-10.571449279785156,2.8255254026221155,10.571449279785156,2.8255254026221155,5.870968818664551,6.796092510223389
27980,Bill Clinton,spoof,-9.669875144958496,2.7704203860213226,9.669875144958496,2.7704203860213226,7.13650369644165,6.610231399536133
27989,Winston Churchill,bona-fide,-10.69788932800293,2.6748071646726603,10.69788932800293,2.6748071646726603,7.823609352111816,7.815521240234375
27998,Winston Churchill,spoof,-10.712530136108398,2.725097136735541,10.712530136108398,2.725097136735541,6.937426567077637,7.5131425857543945
28008,William F. Buckley,spoof,-11.003185272216797,2.8625064698339675,11.003185272216797,2.8625064698339675,8.12520980834961,6.7932868003845215
28009,Alec Guinness,spoof,-10.670706748962402,2.797548197152772,10.670706748962402,2.797548197152772,10.38685131072998,11.036331176757812
2801,Alec Guinness,spoof,-10.58517360687256,2.7186147121566235,10.58517360687256,2.7186147121566235,7.952263832092285,7.727593421936035
28017,Barack Obama,bona-fide,-10.046582221984863,2.898673210885077,10.046582221984863,2.898673210885077,2.238560914993286,5.296674728393555
28027,Alec Guinness,bona-fide,-10.67668914794922,2.611060533625684,10.67668914794922,2.611060533625684,-1.1941193342208862,6.692946434020996
28054,Bill Clinton,bona-fide,-10.364749908447266,2.6807225526852445,10.364749908447266,2.6807225526852445,2.0616044998168945,7.887182712554932
28059,Ayn Rand,bona-fide,-10.312875747680664,2.853620344548609,10.312875747680664,2.853620344548609,3.1152396202087402,2.9501185417175293
28064,Ayn Rand,spoof,-9.386116027832031,2.6641567394769443,9.386116027832031,2.6641567394769443,7.100919723510742,4.719196319580078
28066,Barack Obama,bona-fide,-10.772497177124023,2.7524649532752576,10.772497177124023,2.7524649532752576,9.57335090637207,7.9766716957092285
2807,Norm MacDonald,spoof,-10.72307300567627,2.650763925903937,10.72307300567627,2.650763925903937,7.898089408874512,9.268838882446289
28072,Bernie Sanders,bona-fide,-10.887317657470703,2.5435090359439134,10.887317657470703,2.5435090359439134,7.055292129516602,7.954051494598389
28081,Bill Clinton,bona-fide,-10.10642147064209,2.756013698686285,10.10642147064209,2.756013698686285,1.7917158603668213,5.498865604400635
28084,Alec Guinness,bona-fide,-10.148517608642578,2.7640478154958505,10.148517608642578,2.7640478154958505,9.654012680053711,7.527393341064453
28088,Donald Trump,bona-fide,-10.79730987548828,2.7563666502251976,10.79730987548828,2.7563666502251976,2.7247469425201416,6.978111267089844
28089,Queen Elizabeth II,spoof,-10.874783515930176,2.5565262827548745,10.874783515930176,2.5565262827548745,5.966620445251465,7.851340293884277
28091,Barack Obama,bona-fide,-8.939717292785645,2.622541626085607,8.939717292785645,2.622541626085607,11.05322551727295,0.9107218980789185
28093,George Carlin,spoof,-10.590185165405272,2.595716164605108,10.590185165405272,2.595716164605108,0.375408411026001,5.823647975921631
