system,label,C,T,rog_L12,vel_L9
Spark-TTS-0.5B,spoof,-10.6324462890625,2.6326736664187593,10.6324462890625,2.6326736664187593
Step-Audio-EditX,spoof,-10.413827896118164,2.6695057026676925,10.413827896118164,2.6695057026676925
Step-Audio-EditX,spoof,-10.634384155273438,2.586842072538473,10.634384155273438,2.586842072538473
Step-Audio-EditX,spoof,-11.010302543640137,2.7363549317833322,11.010302543640137,2.7363549317833322
Step-Audio-EditX,spoof,-10.560147285461426,2.6518816511685377,10.560147285461426,2.6518816511685377
Step-Audio-EditX,spoof,-10.029905319213867,2.7316584646330395,10.029905319213867,2.7316584646330395
Step-Audio-EditX,spoof,-10.794675827026367,2.7721212349897955,10.794675827026367,2.7721212349897955
Step-Audio-EditX,spoof,-10.984442710876465,2.7682283780364503,10.984442710876465,2.7682283780364503
Step-Audio-EditX,spoof,-11.082493782043457,2.8270937392556803,11.082493782043457,2.8270937392556803
Step-Audio-EditX,spoof,-10.946227073669434,2.8706064428956086,10.946227073669434,2.8706064428956086
Step-Audio-EditX,spoof,-10.860359191894531,2.7990513056351687,10.860359191894531,2.7990513056351687
Step-Audio-EditX,spoof,-10.772900581359863,2.7736741855427267,10.772900581359863,2.7736741855427267
Supertonic,spoof,-10.891880989074707,2.7594170976256076,10.891880989074707,2.7594170976256076
Supertonic,spoof,-10.822309494018555,2.864551674226561,10.822309494018555,2.864551674226561
Supertonic,spoof,-10.916711807250977,2.813797338760653,10.916711807250977,2.813797338760653
Supertonic,spoof,-10.776946067810059,2.766275207428613,10.776946067810059,2.766275207428613
Supertonic,spoof,-10.782176971435547,2.7870546364072073,10.782176971435547,2.7870546364072073
Supertonic,spoof,-10.882345199584961,2.823684255882162,10.882345199584961,2.823684255882162
Supertonic,spoof,-11.05061149597168,2.86850555650355,11.05061149597168,2.86850555650355
Supertonic,spoof,-10.802996635437012,2.7917903664469566,10.802996635437012,2.7917903664469566
Supertonic,spoof,-10.860810279846191,2.7683757801104303,10.860810279846191,2.7683757801104303
Supertonic,spoof,-10.865691184997559,2.839879217485296,10.865691184997559,2.839879217485296
Supertonic,spoof,-10.517958641052246,2.8629388648084273,10.517958641052246,2.8629388648084273
Supertonic,spoof,-10.625378608703613,2.872196563567301,10.625378608703613,2.872196563567301
Supertonic,spoof,-11.08620834350586,2.8523249976133505,11.08620834350586,2.8523249976133505
Supertonic,spoof,-10.235648155212402,2.7927399482974615,10.235648155212402,2.7927399482974615
Supertonic,spoof,-10.798782348632812,2.777469333706906,10.798782348632812,2.777469333706906
Supertonic,spoof,-10.911356925964355,2.7154014531694988,10.911356925964355,2.7154014531694988
Veena,spoof,-10.857163429260254,2.794161292423447,10.857163429260254,2.794161292423447
Veena,spoof,-11.402735710144043,2.6988668439211465,11.402735710144043,2.6988668439211465
Veena,spoof,-11.090410232543945,2.8243606446430642,11.090410232543945,2.8243606446430642
Veena,spoof,-11.149141311645508,2.830735787385427,11.149141311645508,2.830735787385427
Veena,spoof,-10.986428260803223,2.8006426897779995,10.986428260803223,2.8006426897779995
Veena,spoof,-10.84069538116455,2.8512752254936307,10.84069538116455,2.8512752254936307
Veena,spoof,-10.864986419677734,2.8333863099838297,10.864986419677734,2.8333863099838297
Veena,spoof,-11.0038480758667,2.739219909388533,11.0038480758667,2.739219909388533
Veena,spoof,-10.971651077270508,2.832475342029142,10.971651077270508,2.832475342029142
Veena,spoof,-10.952472686767578,2.826377673819035,10.952472686767578,2.826377673819035
Veena,spoof,-10.786402702331543,2.876512171998366,10.786402702331543,2.876512171998366
Veena,spoof,-10.937535285949707,2.8966206687844602,10.937535285949707,2.8966206687844602
Veena,spoof,-10.814459800720215,2.753728918404768,10.814459800720215,2.753728918404768
Veena,spoof,-10.95709228515625,2.7993764188065264,10.95709228515625,2.7993764188065264
Veena,spoof,-10.669443130493164,2.7717435700861595,10.669443130493164,2.7717435700861595
Veena,spoof,-11.016651153564453,2.7163150342954476,11.016651153564453,2.7163150342954476
VoxCPM-0.5B,spoof,-10.917654991149902,2.768673535475952,10.917654991149902,2.768673535475952
VoxCPM-0.5B,spoof,-10.941561698913574,2.777253864624787,10.941561698913574,2.777253864624787
VoxCPM-0.5B,spoof,-10.569221496582031,2.58950986491069,10.569221496582031,2.58950986491069
VoxCPM-0.5B,spoof,-10.89389705657959,2.7657217463361916,10.89389705657959,2.7657217463361916
VoxCPM-0.5B,spoof,-10.673084259033203,2.6774041836506965,10.673084259033203,2.6774041836506965
VoxCPM-0.5B,spoof,-10.907381057739258,2.7792051029289677,10.907381057739258,2.7792051029289677
VoxCPM-0.5B,spoof,-10.667552947998047,2.7661623857070747,10.667552947998047,2.7661623857070747
VoxCPM-0.5B,spoof,-9.766997337341309,2.853224252619475,9.766997337341309,2.853224252619475
VoxCPM-0.5B,spoof,-10.691104888916016,2.8079295992680127,10.691104888916016,2.8079295992680127
VoxCPM-0.5B,spoof,-10.515813827514648,2.8093185350677348,10.515813827514648,2.8093185350677348
VoxCPM-0.5B,spoof,-10.847736358642578,2.797525757112817,10.847736358642578,2.797525757112817
VoxCPM-0.5B,spoof,-11.003767013549805,2.7908287974939037,11.003767013549805,2.7908287974939037
VoxCPM-0.5B,spoof,-10.713245391845703,2.804374558499592,10.713245391845703,2.804374558499592
VoxCPM-0.5B,spoof,-10.754486083984375,2.883794120765331,10.754486083984375,2.883794120765331
VoxCPM-0.5B,spoof,-10.464791297912598,2.8330384483316866,10.464791297912598,2.8330384483316866
VoxCPM-0.5B,spoof,-10.66855239868164,2.7553057955216107,10.66855239868164,2.7553057955216107
VoxCPM-0.5B,spoof,-10.80544376373291,2.759083216286929,10.80544376373291,2.759083216286929
VoxCPM-0.5B,spoof,-10.676955223083496,2.8553147335038407,10.676955223083496,2.8553147335038407
VoxCPM-0.5B,spoof,-10.64599609375,2.7078215446601916,10.64599609375,2.7078215446601916
VoxCPM-0.5B,spoof,-10.457216262817383,2.828200207293129,10.457216262817383,2.828200207293129
VoxCPM-0.5B,spoof,-10.780332565307617,2.7483955541698206,10.780332565307617,2.7483955541698206
VoxCPM-0.5B,spoof,-10.748371124267578,2.889203015460232,10.748371124267578,2.889203015460232
VoxCPM-0.5B,spoof,-10.773091316223145,2.702893446927153,10.773091316223145,2.702893446927153
VoxCPM-1.5,spoof,-10.82262134552002,2.873523209203007,10.82262134552002,2.873523209203007
VoxCPM-1.5,spoof,-10.428267478942871,2.670394690490707,10.428267478942871,2.670394690490707
VoxCPM-1.5,spoof,-10.444963455200195,2.826296394182516,10.444963455200195,2.826296394182516
VoxCPM-1.5,spoof,-11.068611145019531,2.7383953462913486,11.068611145019531,2.7383953462913486
VoxCPM-1.5,spoof,-10.73747444152832,2.880549911479424,10.73747444152832,2.880549911479424
VoxCPM-1.5,spoof,-10.538816452026367,2.839584863367563,10.538816452026367,2.839584863367563
VoxCPM-1.5,spoof,-10.691838264465332,2.8658920924037656,10.691838264465332,2.8658920924037656
VoxCPM-1.5,spoof,-10.621617317199707,2.648712507857388,10.621617317199707,2.648712507857388
VoxCPM-1.5,spoof,-10.923920631408691,2.730929420369111,10.923920631408691,2.730929420369111
VoxCPM-1.5,spoof,-10.48667049407959,2.7505050582740935,10.48667049407959,2.7505050582740935
VoxCPM-1.5,spoof,-11.02439022064209,2.7340425136548268,11.02439022064209,2.7340425136548268
VoxCPM-1.5,spoof,-10.407470703125,2.815069974634772,10.407470703125,2.815069974634772
VoxCPM-1.5,spoof,-10.863773345947266,2.8425994597046187,10.863773345947266,2.8425994597046187
VoxCPM-1.5,spoof,-10.866095542907715,2.711431414814101,10.866095542907715,2.711431414814101
Voxtream,spoof,-10.343217849731445,2.7547053973075806,10.343217849731445,2.7547053973075806
Voxtream,spoof,-10.48173999786377,2.7373415284702194,10.48173999786377,2.7373415284702194
Voxtream,spoof,-10.927128791809082,2.624278920893094,10.927128791809082,2.624278920893094
Voxtream,spoof,-10.545186996459961,2.676701097119599,10.545186996459961,2.676701097119599
Voxtream,spoof,-10.766325950622559,2.742477749582556,10.766325950622559,2.742477749582556
Voxtream,spoof,-10.81540298461914,2.80084026681288,10.81540298461914,2.80084026681288
Voxtream,spoof,-10.869388580322266,2.9056834203145128,10.869388580322266,2.9056834203145128
Voxtream,spoof,-10.777084350585938,2.8150473379482284,10.777084350585938,2.8150473379482284
Voxtream,spoof,-10.67530632019043,2.888052374632658,10.67530632019043,2.888052374632658
Voxtream,spoof,-10.912158966064453,2.781357926992344,10.912158966064453,2.781357926992344
Voxtream,spoof,-10.843843460083008,2.8202583188347137,10.843843460083008,2.8202583188347137
Voxtream,spoof,-10.834942817687988,2.677373991213751,10.834942817687988,2.677373991213751
Voxtream,spoof,-11.23253059387207,2.787977481077462,11.23253059387207,2.787977481077462
Voxtream,spoof,-10.805910110473633,2.794619069395101,10.805910110473633,2.794619069395101
Voxtream,spoof,-10.810318946838379,2.7388247076968026,10.810318946838379,2.7388247076968026
Voxtream,spoof,-10.63523006439209,2.6810716223256508,10.63523006439209,2.6810716223256508
Voxtream,spoof,-10.904389381408691,2.788166792527052,10.904389381408691,2.788166792527052
Voxtream,spoof,-11.026520729064941,2.822294043174117,11.026520729064941,2.822294043174117
WhisperSpeech,spoof,-10.500261306762695,2.8714997417906876,10.500261306762695,2.8714997417906876
WhisperSpeech,spoof,-9.825268745422363,2.7628831077176574,9.825268745422363,2.7628831077176574
WhisperSpeech,spoof,-10.753850936889648,2.835535703198443,10.753850936889648,2.835535703198443
WhisperSpeech,spoof,-10.853351593017578,2.8160440273762077,10.853351593017578,2.8160440273762077
WhisperSpeech,spoof,-10.798742294311523,2.759118680903424,10.798742294311523,2.759118680903424
WhisperSpeech,spoof,-10.400224685668945,2.688781448072688,10.400224685668945,2.688781448072688
WhisperSpeech,spoof,-11.028691291809082,2.7695069887500177,11.028691291809082,2.7695069887500177
WhisperSpeech,spoof,-10.936442375183105,2.766459669854952,10.936442375183105,2.766459669854952
WhisperSpeech,spoof,-10.880496978759766,2.7074457011244646,10.880496978759766,2.7074457011244646
WhisperSpeech,spoof,-10.68445110321045,2.7129890581290663,10.68445110321045,2.7129890581290663
WhisperSpeech,spoof,-10.823174476623535,2.7440767383378972,10.823174476623535,2.7440767383378972
WhisperSpeech,spoof,-10.88593864440918,2.7826587450162843,10.88593864440918,2.7826587450162843
WhisperSpeech,spoof,-10.837451934814453,2.703025688610361,10.837451934814453,2.703025688610361
WhisperSpeech,spoof,-11.058553695678711,2.8434809040881275,11.058553695678711,2.8434809040881275
WhisperSpeech,spoof,-10.8578519821167,2.7865151309285685,10.8578519821167,2.7865151309285685
WhisperSpeech,spoof,-10.868481636047363,2.7624366546889787,10.868481636047363,2.7624366546889787
WhisperSpeech,spoof,-10.857834815979004,2.796658760356542,10.857834815979004,2.796658760356542
WhisperSpeech,spoof,-11.141446113586426,2.6121661006734453,11.141446113586426,2.6121661006734453
WhisperSpeech,spoof,-10.980140686035156,2.653257804543985,10.980140686035156,2.653257804543985
WhisperSpeech,spoof,-10.825034141540527,2.8338365268181205,10.825034141540527,2.8338365268181205
WhisperSpeech,spoof,-10.888910293579102,2.8099635563775505,10.888910293579102,2.8099635563775505
ZipVoice,spoof,-10.430572509765625,2.719764966170107,10.430572509765625,2.719764966170107
ZipVoice,spoof,-10.995447158813477,2.636426201185768,10.995447158813477,2.636426201185768
ZipVoice,spoof,-10.970100402832031,2.882835307678011,10.970100402832031,2.882835307678011
ZipVoice,spoof,-10.309988975524902,2.674334009909466,10.309988975524902,2.674334009909466
ZipVoice,spoof,-10.626564979553223,2.7596759375163495,10.626564979553223,2.7596759375163495
ZipVoice,spoof,-10.73551082611084,2.7823129234888233,10.73551082611084,2.7823129234888233
ZipVoice,spoof,-10.841065406799316,2.879824083719383,10.841065406799316,2.879824083719383
ZipVoice,spoof,-10.682250022888184,2.848458255157396,10.682250022888184,2.848458255157396
ZipVoice,spoof,-10.31735610961914,2.697261904262562,10.31735610961914,2.697261904262562
ZipVoice,spoof,-10.661287307739258,2.8538994216557447,10.661287307739258,2.8538994216557447
ZipVoice,spoof,-9.12312126159668,2.796605613065254,9.12312126159668,2.796605613065254
ZipVoice,spoof,-11.06220531463623,2.8095351029133284,11.06220531463623,2.8095351029133284
e2-tts,spoof,-8.329754829406738,2.541924560643818,8.329754829406738,2.541924560643818
e2-tts,spoof,-10.5631685256958,2.850320819627512,10.5631685256958,2.850320819627512
e2-tts,spoof,-10.695502281188965,2.763064520831049,10.695502281188965,2.763064520831049
e2-tts,spoof,-10.789728164672852,2.8262520022313526,10.789728164672852,2.8262520022313526
e2-tts,spoof,-10.64907169342041,2.837269689370867,10.64907169342041,2.837269689370867
e2-tts,spoof,-10.498468399047852,2.852259110825211,10.498468399047852,2.852259110825211
e2-tts,spoof,-10.589302062988281,2.8021908806273226,10.589302062988281,2.8021908806273226
e2-tts,spoof,-11.066054344177246,2.8090271370100934,11.066054344177246,2.8090271370100934
e2-tts,spoof,-10.894325256347656,2.8077189606270805,10.894325256347656,2.8077189606270805
e2-tts,spoof,-9.196158409118652,2.7780685644923993,9.196158409118652,2.7780685644923993
e2-tts,spoof,-10.680831909179688,2.771916928635331,10.680831909179688,2.771916928635331
e2-tts,spoof,-10.811185836791992,2.6522688321846304,10.811185836791992,2.6522688321846304
e2-tts,spoof,-10.815945625305176,2.815729659035661,10.815945625305176,2.815729659035661
e2-tts,spoof,-10.454710960388184,2.8970005371869694,10.454710960388184,2.8970005371869694
e2-tts,spoof,-10.586586952209473,2.6519234036083636,10.586586952209473,2.6519234036083636
e2-tts,spoof,-10.63764476776123,2.8116545272018914,10.63764476776123,2.8116545272018914
f5-tts,spoof,-10.87615966796875,2.8828979533567476,10.87615966796875,2.8828979533567476
f5-tts,spoof,-10.699278831481934,2.8025044352805484,10.699278831481934,2.8025044352805484
f5-tts,spoof,-10.381200790405273,2.7711008938301736,10.381200790405273,2.7711008938301736
f5-tts,spoof,-10.845701217651367,2.7563089244639323,10.845701217651367,2.7563089244639323
f5-tts,spoof,-10.685176849365234,2.749384358601406,10.685176849365234,2.749384358601406
f5-tts,spoof,-10.787972450256348,2.841863157756955,10.787972450256348,2.841863157756955
f5-tts,spoof,-10.640477180480957,2.796545670622495,10.640477180480957,2.796545670622495
f5-tts,spoof,-10.758986473083496,2.7718719839790293,10.758986473083496,2.7718719839790293
f5-tts,spoof,-10.617748260498047,2.861736423479841,10.617748260498047,2.861736423479841
f5-tts,spoof,-10.566203117370605,2.740418626475602,10.566203117370605,2.740418626475602
f5-tts,spoof,-10.265908241271973,2.6127383388196717,10.265908241271973,2.6127383388196717
f5-tts,spoof,-10.699499130249023,2.8298464742908935,10.699499130249023,2.8298464742908935
f5-tts,spoof,-10.800323486328125,2.7717564199840607,10.800323486328125,2.7717564199840607
f5-tts,spoof,-10.048185348510742,2.748041658568403,10.048185348510742,2.748041658568403
f5-tts,spoof,-10.842658996582031,2.662251923563467,10.842658996582031,2.662251923563467
f5-tts,spoof,-10.809789657592773,2.8553008399163566,10.809789657592773,2.8553008399163566
f5-tts,spoof,-10.501601219177246,2.7100063895891386,10.501601219177246,2.7100063895891386
facebook_mms-tts-eng,spoof,-10.619070053100586,2.855672548572807,10.619070053100586,2.855672548572807
facebook_mms-tts-eng,spoof,-10.688315391540527,2.7725959384993177,10.688315391540527,2.7725959384993177
facebook_mms-tts-eng,spoof,-10.977402687072754,2.8113643173117806,10.977402687072754,2.8113643173117806
facebook_mms-tts-eng,spoof,-10.811555862426758,2.848083125195756,10.811555862426758,2.848083125195756
facebook_mms-tts-eng,spoof,-10.657315254211426,2.7062901271751016,10.657315254211426,2.7062901271751016
facebook_mms-tts-eng,spoof,-10.515999794006348,2.7692587812199436,10.515999794006348,2.7692587812199436
facebook_mms-tts-eng,spoof,-10.716888427734375,2.785124774216379,10.716888427734375,2.785124774216379
facebook_mms-tts-eng,spoof,-10.893074035644531,2.6884474185489466,10.893074035644531,2.6884474185489466
facebook_mms-tts-eng,spoof,-10.661598205566406,2.8399254739146227,10.661598205566406,2.8399254739146227
facebook_mms-tts-eng,spoof,-11.020387649536133,2.586951775999231,11.020387649536133,2.586951775999231
facebook_mms-tts-eng,spoof,-10.998759269714355,2.793882845696772,10.998759269714355,2.793882845696772
facebook_mms-tts-eng,spoof,-10.769538879394531,2.7030399701746193,10.769538879394531,2.7030399701746193
facebook_mms-tts-eng,spoof,-10.960790634155273,2.724099375550919,10.960790634155273,2.724099375550919
facebook_mms-tts-eng,spoof,-10.89156436920166,2.764463051786449,10.89156436920166,2.764463051786449
facebook_mms-tts-eng,spoof,-10.833197593688965,2.779204833568134,10.833197593688965,2.779204833568134
facebook_mms-tts-eng,spoof,-10.932223320007324,2.6029152257998427,10.932223320007324,2.6029152257998427
facebook_mms-tts-eng,spoof,-10.832876205444336,2.812679610970049,10.832876205444336,2.812679610970049
facebook_mms-tts-eng,spoof,-11.02260971069336,2.7730903782145977,11.02260971069336,2.7730903782145977
griffin_lim,spoof,-10.9735107421875,2.7273970185405996,10.9735107421875,2.7273970185405996
griffin_lim,spoof,-10.663583755493164,2.81586994282724,10.663583755493164,2.81586994282724
griffin_lim,spoof,-11.081509590148926,2.8503148240063885,11.081509590148926,2.8503148240063885
griffin_lim,spoof,-11.044214248657227,2.830555635795888,11.044214248657227,2.830555635795888
griffin_lim,spoof,-10.761767387390137,2.6583537456189106,10.761767387390137,2.6583537456189106
griffin_lim,spoof,-10.795466423034668,2.7279296327570752,10.795466423034668,2.7279296327570752
griffin_lim,spoof,-11.16141414642334,2.6290360374123822,11.16141414642334,2.6290360374123822
griffin_lim,spoof,-11.056035995483398,2.6821539993732912,11.056035995483398,2.6821539993732912
griffin_lim,spoof,-10.828500747680664,2.935679304502414,10.828500747680664,2.935679304502414
griffin_lim,spoof,-10.81314468383789,2.8319656762988816,10.81314468383789,2.8319656762988816
griffin_lim,spoof,-10.87398624420166,2.8030350629314693,10.87398624420166,2.8030350629314693
griffin_lim,spoof,-10.963687896728516,2.730548909044884,10.963687896728516,2.730548909044884
griffin_lim,spoof,-10.711485862731934,2.7450923084738306,10.711485862731934,2.7450923084738306
griffin_lim,spoof,-10.419222831726074,2.7914558253422843,10.419222831726074,2.7914558253422843
griffin_lim,spoof,-11.260732650756836,2.773976592191281,11.260732650756836,2.773976592191281
kokoro,spoof,-11.189311027526855,2.802763322318151,11.189311027526855,2.802763322318151
kokoro,spoof,-10.765588760375977,2.7602768024638817,10.765588760375977,2.7602768024638817
kokoro,spoof,-10.96609878540039,2.7608918561494393,10.96609878540039,2.7608918561494393
kokoro,spoof,-10.760015487670898,2.69511682396075,10.760015487670898,2.69511682396075
kokoro,spoof,-10.804317474365234,2.8680782237479256,10.804317474365234,2.8680782237479256
kokoro,spoof,-10.981526374816895,2.7010596868430268,10.981526374816895,2.7010596868430268
kokoro,spoof,-10.760729789733887,2.8975075077008126,10.760729789733887,2.8975075077008126
kokoro,spoof,-10.575043678283691,2.8087861707877373,10.575043678283691,2.8087861707877373
kokoro,spoof,-10.897696495056152,2.788831348705219,10.897696495056152,2.788831348705219
kokoro,spoof,-11.028278350830078,2.881438338740908,11.028278350830078,2.881438338740908
kokoro,spoof,-10.589179039001465,2.665729317651637,10.589179039001465,2.665729317651637
kokoro,spoof,-10.43847942352295,2.84539145510244,10.43847942352295,2.84539145510244
kokoro,spoof,-10.740811347961426,2.7105964626906904,10.740811347961426,2.7105964626906904
kokoro,spoof,-11.076452255249023,2.7582381081780083,11.076452255249023,2.7582381081780083
kokoro,spoof,-10.992152214050293,2.7586355986455624,10.992152214050293,2.7586355986455624
kokoro,spoof,-10.687177658081055,2.8087361069040226,10.687177658081055,2.8087361069040226
kokoro,spoof,-10.90524959564209,2.820418010936097,10.90524959564209,2.820418010936097
kokoro,spoof,-11.016046524047852,2.83222277096146,11.016046524047852,2.83222277096146
kokoro,spoof,-10.719905853271484,2.7015637124290706,10.719905853271484,2.7015637124290706
microsoft_speecht5_tts,spoof,-10.915543556213379,2.7454807079167174,10.915543556213379,2.7454807079167174
microsoft_speecht5_tts,spoof,-10.838926315307617,2.8176174832149896,10.838926315307617,2.8176174832149896
microsoft_speecht5_tts,spoof,-10.871914863586426,2.830787270188139,10.871914863586426,2.830787270188139
microsoft_speecht5_tts,spoof,-10.566593170166016,2.893206623602907,10.566593170166016,2.893206623602907
microsoft_speecht5_tts,spoof,-10.617494583129883,2.8378253244373326,10.617494583129883,2.8378253244373326
microsoft_speecht5_tts,spoof,-10.879000663757324,2.729302816950867,10.879000663757324,2.729302816950867
microsoft_speecht5_tts,spoof,-10.829132080078125,2.8013165117277765,10.829132080078125,2.8013165117277765
microsoft_speecht5_tts,spoof,-10.942944526672363,2.8762130304689233,10.942944526672363,2.8762130304689233
microsoft_speecht5_tts,spoof,-10.698125839233398,2.794851137609719,10.698125839233398,2.794851137609719
microsoft_speecht5_tts,spoof,-10.759480476379395,2.827351458798473,10.759480476379395,2.827351458798473
microsoft_speecht5_tts,spoof,-2.850039005279541,1.4718654792142956,2.850039005279541,1.4718654792142956
microsoft_speecht5_tts,spoof,-10.844667434692383,2.7353649220787064,10.844667434692383,2.7353649220787064
minimax_speech-02-turbo,spoof,-10.563579559326172,2.771145838496891,10.563579559326172,2.771145838496891
minimax_speech-02-turbo,spoof,-10.881573677062988,2.7525476940091482,10.881573677062988,2.7525476940091482
minimax_speech-02-turbo,spoof,-10.399017333984375,2.8288389181762814,10.399017333984375,2.8288389181762814
minimax_speech-02-turbo,spoof,-11.088208198547363,2.8714177109379806,11.088208198547363,2.8714177109379806
minimax_speech-02-turbo,spoof,-11.024949073791504,2.630353640058866,11.024949073791504,2.630353640058866
minimax_speech-02-turbo,spoof,-10.708693504333496,2.7761147345403105,10.708693504333496,2.7761147345403105
minimax_speech-02-turbo,spoof,-10.807257652282715,2.7087594729211375,10.807257652282715,2.7087594729211375
minimax_speech-02-turbo,spoof,-10.914249420166016,2.8317261889332803,10.914249420166016,2.8317261889332803
minimax_speech-02-turbo,spoof,-10.814221382141113,2.7551300600893893,10.814221382141113,2.7551300600893893
minimax_speech-02-turbo,spoof,-10.676098823547363,2.7712475088925954,10.676098823547363,2.7712475088925954
minimax_speech-02-turbo,spoof,-10.613932609558105,2.777690428914871,10.613932609558105,2.777690428914871
minimax_speech-2.6-hd,spoof,-10.848578453063965,2.7231334593493153,10.848578453063965,2.7231334593493153
minimax_speech-2.6-hd,spoof,-10.914107322692871,2.783623639555497,10.914107322692871,2.783623639555497
minimax_speech-2.6-hd,spoof,-10.617756843566895,2.71181840180268,10.617756843566895,2.71181840180268
minimax_speech-2.6-hd,spoof,-10.888531684875488,2.7877048626713323,10.888531684875488,2.7877048626713323
minimax_speech-2.6-hd,spoof,-10.923399925231934,2.5792183184464035,10.923399925231934,2.5792183184464035
minimax_speech-2.6-hd,spoof,-10.751930236816406,2.8730314668442327,10.751930236816406,2.8730314668442327
minimax_speech-2.6-hd,spoof,-10.394307136535645,2.802824759784175,10.394307136535645,2.802824759784175
minimax_speech-2.6-hd,spoof,-10.674281120300293,2.6428262718112245,10.674281120300293,2.6428262718112245
minimax_speech-2.6-hd,spoof,-10.644850730895996,2.8113810505762094,10.644850730895996,2.8113810505762094
minimax_speech-2.6-hd,spoof,-10.607365608215332,2.6806000758933632,10.607365608215332,2.6806000758933632
minimax_speech-2.6-hd,spoof,-10.603763580322266,2.67694134846828,10.603763580322266,2.67694134846828
minimax_speech-2.6-hd,spoof,-10.62509536743164,2.847701668386203,10.62509536743164,2.847701668386203
optispeech,spoof,-11.040512084960938,2.658487479328829,11.040512084960938,2.658487479328829
optispeech,spoof,-10.893465042114258,2.796687960318276,10.893465042114258,2.796687960318276
optispeech,spoof,-9.50268840789795,2.4563092379905025,9.50268840789795,2.4563092379905025
optispeech,spoof,-10.736260414123535,2.708684710347284,10.736260414123535,2.708684710347284
optispeech,spoof,-7.970240116119385,1.8765841316293916,7.970240116119385,1.8765841316293916
optispeech,spoof,-10.716094017028809,2.738084396087208,10.716094017028809,2.738084396087208
optispeech,spoof,-11.166202545166016,2.6896062190681724,11.166202545166016,2.6896062190681724
optispeech,spoof,-10.78514575958252,2.8112282335067222,10.78514575958252,2.8112282335067222
optispeech,spoof,-10.55930233001709,2.727684284322548,10.55930233001709,2.727684284322548
optispeech,spoof,-10.771411895751953,2.7488908422123965,10.771411895751953,2.7488908422123965
optispeech,spoof,-10.671900749206543,2.675164644552769,10.671900749206543,2.675164644552769
optispeech,spoof,-10.818927764892578,2.8147858659548075,10.818927764892578,2.8147858659548075
optispeech,spoof,-11.1295747756958,2.7906459435013145,11.1295747756958,2.7906459435013145
optispeech,spoof,-10.780054092407227,2.5949604835962092,10.780054092407227,2.5949604835962092
orpheus-tts-0.1-finetune,spoof,-10.681638717651367,2.7162167341907466,10.681638717651367,2.7162167341907466
orpheus-tts-0.1-finetune,spoof,-11.07371711730957,2.8065189590727377,11.07371711730957,2.8065189590727377
orpheus-tts-0.1-finetune,spoof,-10.843090057373047,2.7408745978410334,10.843090057373047,2.7408745978410334
orpheus-tts-0.1-finetune,spoof,-10.705538749694824,2.8274022550353175,10.705538749694824,2.8274022550353175
orpheus-tts-0.1-finetune,spoof,-10.932523727416992,2.775927264746206,10.932523727416992,2.775927264746206
orpheus-tts-0.1-finetune,spoof,-11.120343208312988,2.779856424932471,11.120343208312988,2.779856424932471
orpheus-tts-0.1-finetune,spoof,-10.64681339263916,2.7771686195904963,10.64681339263916,2.7771686195904963
orpheus-tts-0.1-finetune,spoof,-10.897035598754883,2.6316562558500753,10.897035598754883,2.6316562558500753
orpheus-tts-0.1-finetune,spoof,-11.000969886779785,2.840853396761182,11.000969886779785,2.840853396761182
orpheus-tts-0.1-finetune,spoof,-10.873311996459961,2.8050939950416325,10.873311996459961,2.8050939950416325
orpheus-tts-0.1-finetune,spoof,-11.084732055664062,2.7923949666025356,11.084732055664062,2.7923949666025356
parler_tts_large_v1,spoof,-10.85188102722168,2.804686220694329,10.85188102722168,2.804686220694329
parler_tts_large_v1,spoof,-11.224387168884277,2.788580455473578,11.224387168884277,2.788580455473578
parler_tts_large_v1,spoof,-10.480864524841309,2.770359674598631,10.480864524841309,2.770359674598631
parler_tts_large_v1,spoof,-11.011959075927734,2.8431405615672602,11.011959075927734,2.8431405615672602
parler_tts_large_v1,spoof,-11.061065673828125,2.8757512663288693,11.061065673828125,2.8757512663288693
parler_tts_large_v1,spoof,-10.552249908447266,2.806798184385465,10.552249908447266,2.806798184385465
parler_tts_large_v1,spoof,-10.647602081298828,2.593127539695307,10.647602081298828,2.593127539695307
parler_tts_large_v1,spoof,-11.177865982055664,2.792229731744134,11.177865982055664,2.792229731744134
parler_tts_large_v1,spoof,-11.130699157714844,2.834737481655092,11.130699157714844,2.834737481655092
parler_tts_large_v1,spoof,-10.847485542297363,2.751642893703476,10.847485542297363,2.751642893703476
parler_tts_large_v1,spoof,-10.937202453613281,2.7130003943045033,10.937202453613281,2.7130003943045033
parler_tts_large_v1,spoof,-10.99880313873291,2.796565180994307,10.99880313873291,2.796565180994307
parler_tts_large_v1,spoof,-10.75511360168457,2.8427286008782455,10.75511360168457,2.8427286008782455
parler_tts_large_v1,spoof,-10.534805297851562,2.789398984840553,10.534805297851562,2.789398984840553
parler_tts_mini_v0.1,spoof,-10.80655574798584,2.843120981173709,10.80655574798584,2.843120981173709
parler_tts_mini_v0.1,spoof,-10.923972129821777,2.785863696539346,10.923972129821777,2.785863696539346
parler_tts_mini_v0.1,spoof,-10.979562759399414,2.693982227792993,10.979562759399414,2.693982227792993
parler_tts_mini_v0.1,spoof,-10.862232208251953,2.7274608983959316,10.862232208251953,2.7274608983959316
parler_tts_mini_v0.1,spoof,-10.777870178222656,2.79211927283368,10.777870178222656,2.79211927283368
