sample_id,system,label,raw_logit,C,T,cal_logit,C_w2v2,C_ensemble,C_wavlm_z
real__en__dorothy_and_wizard_oz_08_f000051,bonafide,0,0.7299943566322327,13.837793350219728,2.680666299351508,-0.4075955806962417,7.624072551727295,0.122750600463116,0.4093394111672896
real__en__dorothy_and_wizard_oz_08_f000065,bonafide,0,3.266086339950561,13.713584899902344,2.48077182492322,1.0214212243400742,7.381381034851074,-0.3269812845819389,0.29746072561064174
real__en__dorothy_and_wizard_oz_08_f000096,bonafide,0,2.204880714416504,15.17495346069336,2.796989416225766,0.3789907016506977,7.68115234375,0.8175808835471613,1.6137640308796044
real__en__dorothy_and_wizard_oz_08_f000098,bonafide,0,0.3991560339927673,14.52970027923584,2.6632148410481022,-0.2819187801574102,7.792718887329102,0.7080088396947177,1.0325630126860095
real__en__dorothy_and_wizard_oz_08_f000099,bonafide,0,-3.209112882614136,14.49986457824707,2.691335183645673,-1.8306907230764984,7.5340166091918945,0.27480014681123044,1.0056890037054989
real__en__dorothy_and_wizard_oz_09_f000010,bonafide,0,1.0881599187850952,14.882174491882324,2.837268067761656,-0.259927102457878,7.625586986541748,0.5955623590108015,1.350048268340823
real__en__dorothy_and_wizard_oz_09_f000014,bonafide,0,1.755663275718689,14.532776832580566,2.715501316518247,0.1625152137463635,7.687271595001221,0.5382950809820349,1.0353341666886027
real__en__dorothy_and_wizard_oz_09_f000020,bonafide,0,-1.1523979902267456,15.215811729431152,2.688208300741924,-0.7496421977024748,7.70850944519043,0.8803718627405647,1.6505664335247066
real__en__dorothy_and_wizard_oz_09_f000025,bonafide,0,-2.8596785068511963,13.910748481750488,2.5223299117787645,-1.5145082642711385,7.719759464263916,0.31086924983231246,0.4750525264941248
real__en__dorothy_and_wizard_oz_09_f000035,bonafide,0,1.0471919775009155,14.665966987609863,2.6757600639604235,0.0007226673195539,7.736928462982178,0.6788529812724708,1.155302972640916
real__en__dorothy_and_wizard_oz_09_f000102,bonafide,0,3.430192947387696,14.786182403564451,2.657069041039542,1.056330969015578,7.619807720184326,0.5429532562197958,1.2635849992363526
real__en__dorothy_and_wizard_oz_09_f000108,bonafide,0,2.63338303565979,15.29482650756836,2.8202867775444425,0.5432437703347321,7.684194087982178,0.876503255553282,1.7217376742490875
real__en__dorothy_and_wizard_oz_09_f000114,bonafide,0,-0.3015549480915069,14.938020706176758,2.74382840192496,-0.6104114163388954,7.619490146636963,0.6108208662955443,1.4003508124319124
real__en__dorothy_and_wizard_oz_09_f000123,bonafide,0,2.527475118637085,13.812555313110352,2.672031465273056,0.3394117969183059,7.736734867095947,0.2941907007799136,0.38660667107905927
real__en__dorothy_and_wizard_oz_09_f000124,bonafide,0,-1.0853304862976074,15.00327491760254,2.7546139981902846,-0.9336949178977328,7.644010066986084,0.6799953392113575,1.4591274526902636
real__en__dorothy_and_wizard_oz_09_f000127,bonafide,0,-1.2876144647598269,12.526178359985352,2.3394323067891585,-0.9246230312987213,7.402978897094727,-0.8267047758082431,-0.7720758684602607
real__en__dorothy_and_wizard_oz_10_f000004,bonafide,0,0.6740983724594116,14.261065483093262,2.761655987070151,-0.4678211583219411,7.667316913604736,0.3835467808467041,0.7905947101235615
real__en__dorothy_and_wizard_oz_10_f000020,bonafide,0,-1.2217096090316772,14.989144325256348,2.7554475158864213,-0.9959438776303056,7.696674823760986,0.7590855053975056,1.446399557818463
real__en__dorothy_and_wizard_oz_10_f000021,bonafide,0,0.6592206358909607,14.840599060058594,2.673587869412251,-0.0971287781842265,7.703606605529785,0.7034332188617857,1.312599893032996
real__en__dorothy_and_wizard_oz_10_f000027,bonafide,0,0.2942161858081817,13.709659576416016,2.647246545354496,-0.5557315840665333,7.672858238220215,0.14420333653625297,0.2939250560896642
real__en__dorothy_and_wizard_oz_10_f000029,bonafide,0,3.148730993270874,13.78134822845459,2.6367627467637824,0.6597589625776613,7.637793064117432,0.11959257663419744,0.35849741118232753
real__en__dorothy_and_wizard_oz_10_f000039,bonafide,0,-0.0701285079121589,14.89665699005127,2.7965176893373447,-0.642264690836402,7.684557914733887,0.6977713338957107,1.3630931365005814
real__en__dorothy_and_wizard_oz_11_f000008,bonafide,0,1.6300787925720217,13.229755401611328,2.575948482953057,-0.0101376015588496,7.674594402313232,-0.06911238647786752,-0.13834060806685447
real__en__dorothy_and_wizard_oz_11_f000011,bonafide,0,2.602238178253174,12.877105712890623,2.604476735316237,0.2128681674601193,7.734373569488525,-0.13093604921055976,-0.45598392086254913
real__en__dorothy_and_wizard_oz_11_f000014,bonafide,0,-1.5991041660308838,13.401707649230955,2.5663333516500733,-1.2571607111255698,7.767324447631836,0.15879343328424023,0.016542504902010372
real__en__dorothy_and_wizard_oz_11_f000015,bonafide,0,-1.5938396453857422,14.198734283447266,2.7347060235174774,-1.359403488018372,7.685590744018555,0.3851261018545422,0.7344509238695356
real__en__dorothy_and_wizard_oz_11_f000069,bonafide,0,1.1187727451324463,14.92003345489502,2.746911691810867,-0.040816285641652,7.565700054168701,0.5154399190366683,1.384149096485567
real__en__dorothy_and_wizard_oz_11_f000073,bonafide,0,-0.7661426067352295,13.99695873260498,2.759266920355852,-1.138281682232605,7.635266304016113,0.21259642120370909,0.552704969000764
real__en__dorothy_and_wizard_oz_11_f000081,bonafide,0,2.7248759269714355,14.579438209533691,2.6940269018244223,0.6209643321540907,7.697018146514893,0.5751246148410555,1.0773636220633327
real__en__dorothy_and_wizard_oz_11_f000083,bonafide,0,-3.1019556522369385,14.279624938964844,2.6603388344940075,-1.7913282111965465,7.76387882232666,0.5485872058361271,0.8073118297901659
real__en__dorothy_and_wizard_oz_11_f000097,bonafide,0,-0.0987511500716209,15.221765518188477,2.7525004649520635,-0.4542083297704631,7.619817733764648,0.7391416093071534,1.6559292092340028
real__en__dorothy_and_wizard_oz_12_f000027,bonafide,0,3.413405418395996,14.81861686706543,2.740193878888984,0.8811667698021105,7.624347686767578,0.5649272305113857,1.2927998001130419
real__en__dorothy_and_wizard_oz_12_f000029,bonafide,0,-3.4320056438446045,13.919536590576172,2.642996245137586,-2.005713677467172,7.749207973480225,0.36261042811944727,0.4829682686311044
real__en__dorothy_and_wizard_oz_12_f000033,bonafide,0,-0.1204393878579139,14.270782470703123,2.719204109202383,-0.6989773540092358,7.60400390625,0.2851909664546709,0.7993471242997602
real__en__dorothy_and_wizard_oz_12_f000058,bonafide,0,0.8040383458137512,12.800512313842772,2.4447734392697984,-0.2053242472406221,7.531282901763916,-0.4949671556329145,-0.5249741448440335
real__en__dorothy_and_wizard_oz_12_f000066,bonafide,0,0.3197566866874695,12.082659721374512,2.47607934248088,-0.7032178135196933,7.409602642059326,-1.015703052398951,-1.1715678690517026
real__en__dorothy_and_wizard_oz_12_f000068,bonafide,0,-2.895080327987671,14.154316902160645,2.760114969075932,-1.9616520087201237,7.597191333770752,0.2216846431153753,0.6944427100844217
real__en__dorothy_and_wizard_oz_12_f000071,bonafide,0,-1.822853803634644,14.623867988586426,2.640842418762851,-1.1139224617031602,7.783197402954102,0.7349692237773144,1.1173830029290521
real__en__dorothy_and_wizard_oz_12_f000078,bonafide,0,-0.9668331742286682,13.782360076904297,2.7537597875234234,-1.278067768933676,7.573007583618164,0.014927015210611572,0.35940881676098574
real__en__dorothy_and_wizard_oz_12_f000082,bonafide,0,2.1228435039520264,15.274577140808104,2.831291565156674,0.3038127726977216,7.656386852264404,0.822263448090082,1.7034983955953162
real__en__dorothy_and_wizard_oz_12_f000106,bonafide,0,-1.4567997455596924,14.719091415405272,2.785457877066014,-1.244142792963725,7.668537616729736,0.5918071016668738,1.2031539130359714
real__en__dorothy_and_wizard_oz_12_f000128,bonafide,0,-0.2756306231021881,15.336181640625,2.8414567092397727,-0.6810107099987597,7.657827377319336,0.8523454634479098,1.7589876191246145
real__en__dorothy_and_wizard_oz_12_f000132,bonafide,0,-0.5099110007286072,14.212583541870115,2.6207319312316613,-0.6656197945569731,7.635190963745117,0.30958439513618513,0.7469254119122055
real__en__dorothy_and_wizard_oz_13_f000001,bonafide,0,-1.7567646503448486,13.68221664428711,2.5037498048678715,-1.0964745067367636,7.7137227058410645,0.19815085718866193,0.269206293666037
real__en__dorothy_and_wizard_oz_13_f000054,bonafide,0,2.347664833068848,13.5335111618042,2.4598654144533554,0.6317947467804712,7.755674362182617,0.1992498483228458,0.13526231583889756
real__en__dorothy_and_wizard_oz_13_f000057,bonafide,0,1.5078648328781128,14.74875259399414,2.740980062796747,0.0760064681342509,7.65734338760376,0.5870016915474329,1.2298707238818045
real__en__dorothy_and_wizard_oz_13_f000063,bonafide,0,1.3044850826263428,12.416297912597656,2.3757775883276246,0.0239100843608542,7.4411940574646,-0.814183142139304,-0.8710488448616186
real__en__dorothy_and_wizard_oz_13_f000068,bonafide,0,-1.5862867832183838,12.106582641601562,2.5135641823420296,-1.557184945341061,7.480433464050293,-0.8899984997544849,-1.1500196985138693
real__en__dorothy_and_wizard_oz_13_f000074,bonafide,0,1.3866817951202393,14.317737579345703,2.693441677255868,-0.0107794096068451,7.688845157623291,0.4440018454849567,0.8416411535842248
real__en__dorothy_and_wizard_oz_14_f000006,bonafide,0,1.061108112335205,13.314775466918944,2.613597318085512,-0.2967775418420459,7.714386940002441,0.033745397579122885,-0.06176020529835579
real__en__dorothy_and_wizard_oz_14_f000018,bonafide,0,-2.015005826950073,15.37497329711914,2.837286988519411,-1.3722862831415237,7.650982856750488,0.8587099761810629,1.793928555333381
real__en__dorothy_and_wizard_oz_14_f000042,bonafide,0,2.9993796348571777,14.002289772033691,2.742999559411283,0.4415168936102518,7.485361099243164,-0.02823963667195678,0.5575068136611782
real__en__dorothy_and_wizard_oz_14_f000043,bonafide,0,-0.8633489012718201,15.471753120422363,2.8478074204013004,-0.8916768778408757,7.688016414642334,0.9623872277168559,1.8811013635594065
real__en__dorothy_and_wizard_oz_14_f000045,bonafide,0,0.7920582890510559,12.870474815368652,2.333872109417824,0.0508974995770666,7.418277740478516,-0.6468211526614992,-0.46195659097415026
real__en__dorothy_and_wizard_oz_14_f000058,bonafide,0,-0.0955182984471321,14.4826021194458,2.738698017990543,-0.6621997600531202,7.467958450317383,0.1598393923006734,0.9901401324714817
real__en__dorothy_and_wizard_oz_14_f000074,bonafide,0,0.4468603730201721,14.32006549835205,2.642508956267258,-0.285621903916454,7.5747599601745605,0.2599350161830497,0.8437379877194789
real__en__dorothy_and_wizard_oz_14_f000076,bonafide,0,-0.4783100187778473,11.894296646118164,2.511840481633826,-1.1680756830987624,7.415434837341309,-1.0910721472394576,-1.3412327607176004
real__en__dorothy_and_wizard_oz_14_f000082,bonafide,0,1.0593599081039429,14.98214054107666,2.8203392246107977,-0.2029983044670894,7.636848449707031,0.6588566428327114,1.4400910162824914
real__en__dorothy_and_wizard_oz_14_f000106,bonafide,0,-1.6185626983642578,14.488383293151855,2.677187196845026,-1.1521773793631298,7.570363521575928,0.32860605176828095,0.9953474280584996
real__en__dorothy_and_wizard_oz_14_f000111,bonafide,0,-1.5846821069717407,15.175098419189451,2.880136249678809,-1.352723028526585,7.718143939971924,0.8776689282130372,1.6138945998220684
real__en__dorothy_and_wizard_oz_14_f000118,bonafide,0,4.003362655639648,12.406447410583496,2.343361965587869,1.1964241750250169,7.507162570953369,-0.7115786198461771,-0.8799215199058793
real__en__dorothy_and_wizard_oz_14_f000119,bonafide,0,-0.2933396995067596,13.50873565673828,2.6691734389813218,-0.9086321696715204,7.673692226409912,0.0550671390295679,0.11294619375787668
real__en__dorothy_and_wizard_oz_15_f000009,bonafide,0,0.653225839138031,13.082831382751465,2.551510223686132,-0.4053945962995482,7.45815372467041,-0.4864798549197055,-0.2706799623115872
real__en__dorothy_and_wizard_oz_15_f000011,bonafide,0,3.938011646270752,14.943804740905762,2.7609057013671623,1.092081740407389,7.608158111572266,0.5950383824090489,1.4055606850375315
real__en__dorothy_and_wizard_oz_15_f000020,bonafide,0,-0.1861303150653839,14.150513648986816,2.6877994178295506,-0.6972443585236101,7.626194477081299,0.2670324388899127,0.6910169933570995
real__en__dorothy_and_wizard_oz_15_f000027,bonafide,0,0.432864248752594,14.96688175201416,2.751174097187546,-0.3159167097321538,7.558132648468018,0.5242599167120977,1.4263469170755818
real__en__dorothy_and_wizard_oz_15_f000038,bonafide,0,-0.120969720184803,13.28881549835205,2.4621204068252904,-0.4638069542075403,7.694436550140381,-0.010317714698150446,-0.08514321308030984
real__en__dorothy_and_wizard_oz_15_f000058,bonafide,0,-1.3718340396881104,14.94897747039795,2.7832925685736485,-1.1303363752449365,7.683613300323486,0.7198019966281889,1.410219934668674
real__en__dorothy_and_wizard_oz_15_f000061,bonafide,0,2.4634335041046143,15.074265480041504,2.694849256406934,0.6720551197135218,7.7298903465271,0.8513169174912584,1.523071015244209
real__en__dorothy_and_wizard_oz_15_f000076,bonafide,0,-0.9658507704734802,14.058917045593262,2.691824349814557,-1.0550423127727988,7.567662239074707,0.13080566434296828,0.6085128838304211
real__en__dorothy_and_wizard_oz_15_f000081,bonafide,0,-2.1542508602142334,13.851300239562988,2.668953787980717,-1.559986027663664,7.677859783172607,0.21610909984616747,0.42150551598400443
real__en__dorothy_and_wizard_oz_15_f000103,bonafide,0,1.0514531135559082,13.828981399536133,2.4677810385320416,0.1791279562351948,7.615235328674316,0.10444266682791785,0.40140219387529763
real__en__dorothy_and_wizard_oz_15_f000106,bonafide,0,1.3385380506515503,14.534046173095703,2.6581002824415445,0.1154394072215366,7.662530422210693,0.4987215914370661,1.0364775039413774
real__en__dorothy_and_wizard_oz_15_f000110,bonafide,0,2.424575090408325,13.778639793395996,2.6820224560538044,0.2647906564278035,7.732462406158447,0.27198376425305815,0.35605783357310106
real__en__dorothy_and_wizard_oz_15_f000116,bonafide,0,-1.2359380722045898,14.550773620605469,2.7411687399406555,-1.112808407974647,7.652426242828369,0.4898599807670365,1.0515444726969523
real__en__dorothy_and_wizard_oz_16_f000007,bonafide,0,4.425268650054932,14.392409324645996,2.703256496189669,1.237452222020411,7.700715065002441,0.49689168338781575,0.908900480071839
real__en__dorothy_and_wizard_oz_16_f000008,bonafide,0,-0.0976010933518409,14.757818222045898,2.6962353975420217,-0.4827430946194604,7.6895952224731445,0.6434165463073354,1.2380364368231098
real__en__dorothy_and_wizard_oz_16_f000024,bonafide,0,0.7679267525672913,14.60835075378418,2.6145327475085485,-0.000669927088734,7.641644477844238,0.4982962519009552,1.1034061130418253
real__en__dorothy_and_wizard_oz_16_f000025,bonafide,0,-2.576534032821656,14.98932933807373,2.7114383084589355,-1.4564351434895233,7.63596248626709,0.6606566682262616,1.4465662050213468
real__en__dorothy_and_wizard_oz_16_f000027,bonafide,0,-0.3091978430747986,13.678631782531738,2.578024486974818,-0.6641675661220662,7.603918552398682,0.018367553372320405,0.26597728935861364
real__en__dorothy_and_wizard_oz_16_f000031,bonafide,0,-2.515892505645752,12.453917503356934,2.495817724391301,-1.7876587798387231,7.498056411743164,-0.7049753757539046,-0.837163627273183
real__en__dorothy_and_wizard_oz_16_f000035,bonafide,0,2.631324529647827,12.245241165161133,2.35103553827285,0.5655433705536297,7.580079078674316,-0.6658658232960538,-1.0251253510082796
real__en__dorothy_and_wizard_oz_16_f000039,bonafide,0,-1.684908390045166,14.354875564575195,2.6818695866039706,-1.2326038931342362,7.715747833251953,0.5043799793524419,0.8750925730414423
real__en__dorothy_and_wizard_oz_16_f000040,bonafide,0,-3.289217233657837,14.34766674041748,2.6872383679107124,-1.9039177368773188,7.515808582305908,0.17671087656303258,0.8685993451723778
real__en__dorothy_and_wizard_oz_16_f000050,bonafide,0,0.2000625282526016,14.287501335144045,2.608218461838168,-0.3235408049494163,7.6078033447265625,0.29888557432489804,0.8144063619995343
real__en__dorothy_and_wizard_oz_16_f000083,bonafide,0,0.3029369115829468,13.793264389038086,2.69391047419028,-0.625482766706462,7.439059257507324,-0.19750731061156648,0.3692306936567236
real__en__dorothy_and_wizard_oz_16_f000090,bonafide,0,-1.9053921699523928,14.21022129058838,2.662789667163183,-1.3286951149863688,7.705293655395508,0.42226951518063643,0.744797653553739
real__en__dorothy_and_wizard_oz_16_f000104,bonafide,0,2.491010427474976,14.39154815673828,2.6473052727321886,0.5648570719262395,7.637192726135254,0.3934321581860075,0.9081247974728474
real__en__dorothy_and_wizard_oz_17_f000014,bonafide,0,5.02803373336792,14.417584419250488,2.599466255976565,1.715818061381584,7.621194839477539,0.37919976659804433,0.9315765257508392
real__en__dorothy_and_wizard_oz_17_f000038,bonafide,0,-0.4636939167976379,13.137882232666016,2.652019153386281,-1.0614609640471036,7.385433673858643,-0.5796827285384264,-0.22109382939165811
real__en__dorothy_and_wizard_oz_18_f000005,bonafide,0,-1.3318712711334229,14.192462921142578,2.6512481869893296,-1.074589863467845,7.632412433624268,0.29601428101930594,0.7288020990954958
real__en__dorothy_and_wizard_oz_18_f000006,bonafide,0,-1.4547220468521118,14.37094497680664,2.638041370192605,-1.038819999667306,7.637869834899902,0.38525185348114255,0.8895668275187191
real__en__dorothy_and_wizard_oz_18_f000014,bonafide,0,0.1410659253597259,14.23020839691162,2.676703425454644,-0.5135292307112735,7.626689910888672,0.3037281884856654,0.7628007055023867
real__en__dorothy_and_wizard_oz_18_f000040,bonafide,0,0.4015946984291076,14.41486358642578,2.699144079044693,-0.3953216895311338,7.484568119049072,0.1562831531598814,0.9291257810610055
real__en__dorothy_and_wizard_oz_18_f000044,bonafide,0,-1.4468733072280884,13.49803638458252,2.665727894337072,-1.3773930001432089,7.573048114776611,-0.11305712549963304,0.10330900319523324
real__en__dorothy_and_wizard_oz_18_f000066,bonafide,0,2.469484329223633,12.643888473510742,2.4649387262227664,0.3831550044486871,7.364996433258057,-0.8353226143956534,-0.666050451153357
real__en__dorothy_and_wizard_oz_18_f000067,bonafide,0,2.6234290599823,14.682830810546877,2.8823435652890828,0.2078203855317485,7.733239650726318,0.6804623982656092,1.1704927792831543
real__en__dorothy_and_wizard_oz_18_f000071,bonafide,0,-0.6774007678031921,14.265681266784668,2.764997761046347,-1.0273522966224282,7.6866374015808105,0.4169751020974997,0.7947523001336517
real__en__dorothy_and_wizard_oz_18_f000077,bonafide,0,1.4548370838165283,12.444464683532717,2.291634810445677,0.275592217254084,7.555205821990967,-0.6165016743541302,-0.8456780967318621
real__en__dorothy_and_wizard_oz_19_f000002,bonafide,0,-1.1066008806228638,14.28864574432373,2.481279004540003,-0.5856321462741354,7.7169060707092285,0.4764316397920081,0.815437169440051
real__en__dorothy_and_wizard_oz_19_f000010,bonafide,0,3.5159804821014404,15.066590309143066,2.714282525085097,1.059107096817871,7.819042682647705,0.992519329901276,1.5161577333431335
real__en__dorothy_and_wizard_oz_19_f000014,bonafide,0,0.2381512820720672,14.184540748596191,2.7067492317378914,-0.5531282326137368,7.641010284423828,0.30639731706723694,0.7216663345885083
real__en__dorothy_and_wizard_oz_19_f000025,bonafide,0,2.921621084213257,14.1517915725708,2.66970193711714,0.6156288917653718,7.621628761291504,0.2601996183918732,0.6921680616656782
real__en__dorothy_and_wizard_oz_19_f000041,bonafide,0,-1.369554042816162,13.455215454101562,2.5171690023057147,-1.0400561090208815,7.748034477233887,0.15159155546640485,0.06473876578964231
real__en__dorothy_and_wizard_oz_19_f000066,bonafide,0,-1.6482548713684082,14.049077987670898,2.575789297915486,-1.0883186543371692,7.724279403686523,0.380502322691713,0.5996505168605656
real__en__dorothy_and_wizard_oz_19_f000068,bonafide,0,-1.3801028728485107,14.045485496520996,2.688084559846021,-1.221100438976253,7.697678089141846,0.33572095046730194,0.5964146405035388
real__en__dorothy_and_wizard_oz_19_f000069,bonafide,0,1.3424681425094604,13.308889389038086,2.4334241956683966,0.2041075871857098,7.611165523529053,-0.13639311330415899,-0.06706199156741963
real__en__dorothy_and_wizard_oz_19_f000074,bonafide,0,-2.83663010597229,14.52798557281494,2.763496677361695,-1.8241506157628096,7.443727970123291,0.14096208017755074,1.0310185195376314
real__en__dorothy_and_wizard_oz_20_f000018,bonafide,0,-1.093636989593506,14.371302604675291,2.74212784998598,-1.114586935773085,7.534834861755371,0.2182278233290783,0.8898889548438794
real__en__dorothy_and_wizard_oz_20_f000022,bonafide,0,0.8733442425727844,14.76494312286377,2.672891100160925,-0.0323461640096375,7.700768947601318,0.6647559096158394,1.2444540721465362
real__en__hunters_space_01_f000007,bonafide,0,-0.9880973100662231,14.70345401763916,2.7853675507390334,-1.0569331335955494,7.703619480133057,0.6416885569285753,1.1890687883674917
real__en__hunters_space_01_f000009,bonafide,0,-1.9946770668029783,13.445440292358398,2.575201647565312,-1.4241963188034128,7.4595208168029785,-0.3209546467023639,0.05593395223521576
real__en__hunters_space_01_f000019,bonafide,0,1.0896786451339722,9.87630558013916,2.4884498991407416,-1.1277133908077168,8.109674453735352,-0.8734311257632673,-3.1589044839368228
real__en__hunters_space_01_f000040,bonafide,0,2.2470381259918213,14.756911277770996,2.858875124381228,0.1280029475386268,7.525359153747559,0.37651777280761234,1.2372195219264992
real__en__hunters_space_02_f000017,bonafide,0,-2.810988187789917,13.942598342895508,2.702579593944309,-1.8719101923914123,7.8590826988220215,0.551279984089728,0.5037407565699477
real__en__hunters_space_02_f000032,bonafide,0,-0.912011444568634,12.156588554382324,2.4473591961349435,-1.122318411937189,7.478573799133301,-0.8704950068507025,-1.1049777083942247
real__en__hunters_space_02_f000037,bonafide,0,-1.824009895324707,13.705240249633787,2.62289380694896,-1.372823357359119,7.662882328033447,0.1260260543989511,0.2899444213568614
real__en__hunters_space_02_f000038,bonafide,0,0.2777465879917145,14.78332233428955,2.8242287828182167,-0.5959497370513412,7.669058799743652,0.6215802392917104,1.261008839641259
real__en__hunters_space_02_f000053,bonafide,0,0.5729473829269409,12.230700492858888,2.5060466042530822,-0.6160433157819677,7.684627532958984,-0.5027735807264853,-1.0382226185462626
real__en__hunters_space_02_f000067,bonafide,0,-0.1900789886713028,13.311690330505373,2.504060835463925,-0.5749302232759622,7.688000202178955,-0.01045930567027479,-0.06453909035674965
real__en__hunters_space_02_f000090,bonafide,0,-0.6462529301643372,15.165677070617676,2.8763909224621647,-0.9631515288671806,7.820194244384766,1.0390132321949512,1.6054084775680038
real__en__hunters_space_02_f000106,bonafide,0,-0.9416180849075316,12.965802192687988,2.580533780631942,-1.159212033023607,7.619586944580078,-0.2772434996602887,-0.37609204919138245
real__en__hunters_space_02_f000110,bonafide,0,-0.2594203650951385,13.58152198791504,2.5821908460720366,-0.6841287945645758,7.7334699630737305,0.18484334715390013,0.17850726498724026
real__en__hunters_space_03_f000065,bonafide,0,1.5014837980270386,11.325562477111816,2.093571485471024,0.3588870539659313,7.605911731719971,-1.0381422266771851,-1.8535105574133446
real__en__hunters_space_03_f000076,bonafide,0,0.8219966888427734,13.663704872131348,2.6720945043163424,-0.4077482619877347,7.740744590759277,0.23365962627463416,0.25253212430945415
real__en__hunters_space_04_f000001,bonafide,0,-2.201359272003174,11.58228588104248,2.2899922712495213,-1.497939745606181,7.830399513244629,-0.5582675043660505,-1.6222712422942906
real__en__hunters_space_04_f000017,bonafide,0,-4.176999568939209,13.847213745117188,2.692418340834608,-2.4406821647426606,7.775973320007324,0.3734682242219024,0.4178246744151539
real__en__hunters_space_04_f000018,bonafide,0,0.9593644738197328,13.478123664855955,2.5949902612810587,-0.2456374570921501,7.752330780029297,0.16887985313564474,0.08537295373021442
real__en__hunters_space_04_f000021,bonafide,0,-0.0963050350546836,12.74571132659912,2.37389586990098,-0.439566566297801,7.693173408508301,-0.25696329753832275,-0.5743352181394494
real__en__hunters_space_04_f000039,bonafide,0,-0.7558436989784241,14.463340759277344,2.860851089766817,-1.20173329641857,7.713726997375488,0.5499500659428371,0.9727907842413595
real__en__hunters_space_04_f000044,bonafide,0,3.314673662185669,12.981974601745604,2.707363543678994,0.3174552726841443,7.811177730560303,0.04091623924293464,-0.3615250220444605
real__en__hunters_space_04_f000089,bonafide,0,1.6233088970184326,13.099451065063477,2.6157005714352293,-0.1405370177539368,7.612131118774414,-0.22915036818314363,-0.2557100612566612
real__en__hunters_space_05_f000015,bonafide,0,0.5379984974861145,12.233473777770996,2.3803056308894344,-0.3590441439484448,7.550018310546875,-0.7199422238242517,-1.0357246285154083
real__en__hunters_space_05_f000032,bonafide,0,0.7709975838661194,14.223017692565918,2.858886744351436,-0.6495236859488938,7.691920280456543,0.406332878684898,0.7563237987511321
real__en__hunters_space_05_f000042,bonafide,0,1.8362770080566408,13.070707321166992,2.608971770291247,-0.0480866089108671,7.508885383605957,-0.4096226690159807,-0.28160050813767745
real__en__hunters_space_05_f000050,bonafide,0,0.1184053197503089,12.94059944152832,2.541402053704682,-0.6488110404548006,7.6772942543029785,-0.1949577913137691,-0.3987930060501952
real__en__hunters_space_05_f000072,bonafide,0,2.622652292251587,13.219226837158203,2.5460695456939244,0.4574680686059409,7.829229831695557,0.17705816703698474,-0.1478240365196222
real__en__hunters_space_05_f000074,bonafide,0,-3.546818971633911,13.521170616149902,2.669505880667556,-2.238583649943531,7.795758247375488,0.25873240288323907,0.1241467756053093
real__en__hunters_space_05_f000109,bonafide,0,0.2033663690090179,13.983266830444336,2.6775996915516,-0.5697722738906719,7.972809791564941,0.7541298980702071,0.5403722169811639
real__en__hunters_space_05_f000110,bonafide,0,-3.7139909267425537,12.229707717895508,2.376240971951596,-2.0939611977923867,7.755280494689941,-0.38857882307933905,-1.0391168440009138
real__en__hunters_space_05_f000123,bonafide,0,-1.1601557731628418,12.533194541931152,2.413199924673261,-1.0287706096904612,7.764885425567627,-0.2363134692240283,-0.7657561598436834
real__en__hunters_space_05_f000127,bonafide,0,-3.7682559490203857,13.177253723144531,2.4816515797403187,-2.0365209393061146,7.879937171936035,0.24043287576347216,-0.18563061741302922
real__en__hunters_space_06_f000007,bonafide,0,-0.950653076171875,13.32838249206543,2.589599984035755,-1.0651763351314072,7.783997535705566,0.15282406954309088,-0.049503904830592416
real__en__hunters_space_06_f000014,bonafide,0,0.5874063372612,13.588945388793944,2.7344155886546675,-0.6620852977112321,7.5295915603637695,-0.14262757811019167,0.18519376925139866
real__en__hunters_space_06_f000023,bonafide,0,-0.5587278008460999,12.308209419250488,2.409572388388302,-0.8472537972283285,7.775193691253662,-0.32091301704188924,-0.9684077486123652
real__en__hunters_space_06_f000036,bonafide,0,-1.4409003257751465,12.489182472229004,2.486738030182409,-1.3162033741197072,7.8607869148254395,-0.10052477226751771,-0.8053992959936138
real__en__hunters_space_06_f000061,bonafide,0,-0.613118052482605,13.7407808303833,2.669391878733357,-0.9651160267207116,7.810033798217773,0.3808011022941281,0.3219570054283571
real__en__hunters_space_06_f000064,bonafide,0,-2.9799487590789795,13.034011840820312,2.615696943878965,-2.0480769715199645,7.71036434173584,-0.09922826340971136,-0.3146533487178945
real__en__hunters_space_06_f000070,bonafide,0,1.2879987955093384,12.898508071899414,2.693706520460672,-0.5106810819250165,7.827644348144531,0.030044519422918498,-0.4367061037124557
real__en__hunters_space_06_f000076,bonafide,0,-2.5680148601531982,12.65382194519043,2.534521632554802,-1.8276197083874957,7.74434757232666,-0.21531174016722032,-0.6571030425696588
real__en__hunters_space_06_f000077,bonafide,0,1.4799079895019531,14.77436351776123,2.8815159997239963,-0.22941211661562,7.681679725646973,0.6380242684672731,1.2529393353944023
real__en__hunters_space_06_f000089,bonafide,0,-2.327289342880249,14.19654655456543,2.7954836046660647,-1.791385421614826,7.7790961265563965,0.5358631513038404,0.732480363645745
real__en__hunters_space_06_f000099,bonafide,0,-0.7891508936882019,13.542555809020996,2.627363087440433,-1.0109581256437414,7.722653865814209,0.14974402321154737,0.14340913064379332
real__en__hunters_space_06_f000100,bonafide,0,-0.520047128200531,13.36614227294922,2.7070416332594327,-1.1290826705886807,7.793234825134277,0.18481829010504275,-0.015492413330691767
