attack,label,C,T,rog_L12,vel_L9,logit_GOAT,logit_robust_GOAT
-,0,-11.333917617797852,2.740959916838802,11.333917617797852,2.740959916838802,-10.007185935974121,-7.398499965667725
A13,1,-10.966185569763184,2.774780543458716,10.966185569763184,2.774780543458716,7.258329391479492,8.391134262084961
A19,1,-10.526368141174316,2.8020378069920504,10.526368141174316,2.8020378069920504,-3.1996049880981445,-1.0079004764556885
A14,1,-10.568875312805176,2.8253948309930133,10.568875312805176,2.8253948309930133,-5.996805667877197,4.648197174072266
A09,1,-10.306563377380371,2.7287054461241924,10.306563377380371,2.7287054461241924,7.888787746429443,8.289298057556152
A11,1,-7.820028305053711,2.669886319728248,7.820028305053711,2.669886319728248,7.705699443817139,8.746379852294922
-,0,-11.012579917907715,2.920448694568728,11.012579917907715,2.920448694568728,-6.405271530151367,-7.320206642150879
A19,1,-10.704358100891113,2.689052513983808,10.704358100891113,2.689052513983808,-1.2964857816696167,-0.3534078001976013
A12,1,-9.995664596557617,2.707671364494176,9.995664596557617,2.707671364494176,4.868246078491211,3.398435115814209
A14,1,-11.216034889221191,2.784990411873344,11.216034889221191,2.784990411873344,-1.7865087985992432,4.727674961090088
-,0,-10.886924743652344,2.7741615079191893,10.886924743652344,2.7741615079191893,-9.06686019897461,-5.560084342956543
-,0,-11.0831298828125,2.79072900028752,11.0831298828125,2.79072900028752,-9.264512062072754,-6.5956926345825195
A13,1,-10.433116912841797,2.673472111636203,10.433116912841797,2.673472111636203,7.0565924644470215,8.284866333007812
A11,1,-11.052621841430664,2.7320811868079273,11.052621841430664,2.7320811868079273,-0.04550442472100258,-1.3936069011688232
-,0,-11.147650718688965,2.8086463908208277,11.147650718688965,2.8086463908208277,0.3078714907169342,-1.012721300125122
-,0,-10.564055442810059,2.7584842561243477,10.564055442810059,2.7584842561243477,-13.190321922302246,-4.932372093200684
-,0,-10.615036010742188,2.7932257931562203,10.615036010742188,2.7932257931562203,-1.2210259437561035,5.33156681060791
-,0,-10.611733436584473,2.735838180068195,10.611733436584473,2.735838180068195,-6.076255798339844,-1.454911470413208
-,0,-10.331778526306152,2.852163912448629,10.331778526306152,2.852163912448629,-6.987900733947754,-0.6994956731796265
-,0,-10.679719924926758,2.695296812108223,10.679719924926758,2.695296812108223,-1.7115095853805542,-1.6322810649871826
A19,1,-10.698882102966309,2.8025658027858897,10.698882102966309,2.8025658027858897,5.77134895324707,3.875422477722168
-,0,-11.524755477905273,2.5793790166136827,11.524755477905273,2.5793790166136827,-6.052136421203613,-5.839890956878662
-,0,-10.7095308303833,2.8466226482257673,10.7095308303833,2.8466226482257673,-8.604098320007324,-1.1154963970184326
-,0,-10.645304679870605,2.7058046595001457,10.645304679870605,2.7058046595001457,-7.382080078125,-8.118656158447266
A08,1,-10.621135711669922,2.663694588689305,10.621135711669922,2.663694588689305,6.229125022888184,8.247209548950195
A12,1,-11.033777236938477,2.847849472816623,11.033777236938477,2.847849472816623,6.429994583129883,8.423185348510742
-,0,-10.522539138793945,2.8041385555493763,10.522539138793945,2.8041385555493763,-0.04343149811029434,-0.87962806224823
A18,1,-10.635124206542969,2.797691792070306,10.635124206542969,2.797691792070306,-0.8078645467758179,2.0744881629943848
-,0,-10.959489822387695,2.7323285416951872,10.959489822387695,2.7323285416951872,-7.297382354736328,-0.47575053572654724
-,0,-10.771449089050293,2.807038677429935,10.771449089050293,2.807038677429935,-3.661773920059204,-2.005429267883301
A14,1,-10.302687644958496,2.7587292649156243,10.302687644958496,2.7587292649156243,3.188328981399536,6.061437606811523
-,0,-10.883683204650879,2.769259553108855,10.883683204650879,2.769259553108855,0.17263132333755493,-8.295655250549316
A13,1,-10.948410034179688,2.78826775719319,10.948410034179688,2.78826775719319,6.932413101196289,10.377931594848633
A07,1,-10.955617904663086,2.9014697230771223,10.955617904663086,2.9014697230771223,3.29341197013855,3.5061049461364746
A12,1,-9.056387901306152,2.680850286119962,9.056387901306152,2.680850286119962,5.197933673858643,9.293230056762695
A07,1,-11.192009925842285,2.7222981528749317,11.192009925842285,2.7222981528749317,7.325135231018066,3.841921091079712
A08,1,-10.449112892150879,2.811310943594355,10.449112892150879,2.811310943594355,2.8364899158477783,5.43209981918335
-,0,-9.75902271270752,2.8425397907425545,9.75902271270752,2.8425397907425545,0.3819078803062439,-2.831852674484253
-,0,-11.192157745361328,2.657407561960815,11.192157745361328,2.657407561960815,-9.614731788635254,-5.405950546264648
-,0,-11.199264526367188,2.8205070226487683,11.199264526367188,2.8205070226487683,-4.066885948181152,-2.241877794265747
A19,1,-11.202864646911621,2.886353129574861,11.202864646911621,2.886353129574861,-0.011864788830280304,1.1365201473236084
-,0,-11.108171463012695,2.830658977508313,11.108171463012695,2.830658977508313,-10.111404418945312,-6.710749626159668
-,0,-11.07529354095459,2.8337205293507015,11.07529354095459,2.8337205293507015,-6.724164009094238,-5.9583282470703125
-,0,-10.90799331665039,2.8096376701431183,10.90799331665039,2.8096376701431183,-16.361370086669922,-5.142963409423828
-,0,-10.861137390136719,2.7178515022114005,10.861137390136719,2.7178515022114005,-8.804348945617676,-3.1185050010681152
-,0,-11.09860610961914,2.893085065606242,11.09860610961914,2.893085065606242,-5.156984329223633,-3.055149555206299
A16,1,-11.36413288116455,2.7993206668357544,11.36413288116455,2.7993206668357544,1.4640750885009766,5.1684064865112305
-,0,-11.202508926391602,2.710377827604304,11.202508926391602,2.710377827604304,-5.130143165588379,-5.8174004554748535
-,0,-11.187393188476562,2.807502970655345,11.187393188476562,2.807502970655345,-10.002470970153809,-6.240982532501221
-,0,-11.466693878173828,2.758551689188762,11.466693878173828,2.758551689188762,-6.024229526519775,-5.826388359069824
-,0,-11.306334495544434,2.8037241194184097,11.306334495544434,2.8037241194184097,-4.4320878982543945,-4.599093437194824
-,0,-10.80005168914795,2.779801521390831,10.80005168914795,2.779801521390831,-3.469132423400879,-4.183903694152832
-,0,-10.42674446105957,2.8183818657038975,10.42674446105957,2.8183818657038975,-4.9554338455200195,-4.30341100692749
-,0,-10.862465858459473,2.8140036116064153,10.862465858459473,2.8140036116064153,-3.6963231563568115,-7.622084617614746
A12,1,-10.273072242736816,2.7908210540248604,10.273072242736816,2.7908210540248604,5.1128034591674805,7.294561386108398
A12,1,-9.288132667541504,2.686631317320868,9.288132667541504,2.686631317320868,6.848257541656494,6.343437671661377
A08,1,-10.828625679016113,2.791621526044994,10.828625679016113,2.791621526044994,3.9792895317077637,6.133721351623535
-,0,-11.105109214782715,2.7224271123281154,11.105109214782715,2.7224271123281154,-1.5826588869094849,-0.6991634368896484
-,0,-9.570951461791992,2.774600931468515,9.570951461791992,2.774600931468515,-0.9435234665870667,4.3432111740112305
A10,1,-10.83244514465332,2.7735396955794593,10.83244514465332,2.7735396955794593,0.36283737421035767,1.9651341438293457
-,0,-10.989760398864746,2.7186470750042204,10.989760398864746,2.7186470750042204,-9.338332176208496,-9.708208084106445
A19,1,-10.773235321044922,2.7343200287272227,10.773235321044922,2.7343200287272227,1.334023118019104,2.892711639404297
A09,1,-10.65195369720459,2.8240131390758316,10.65195369720459,2.8240131390758316,4.448123931884766,6.8369364738464355
-,0,-11.43313217163086,2.6877469362720565,11.43313217163086,2.6877469362720565,-4.016220569610596,-6.239390850067139
A09,1,-10.077641487121582,2.5723149097647777,10.077641487121582,2.5723149097647777,4.382477760314941,2.7868857383728027
-,0,-11.185200691223145,2.6629512759275276,11.185200691223145,2.6629512759275276,-7.482501029968262,-1.2554103136062622
A13,1,-8.810665130615234,2.8036143878185675,8.810665130615234,2.8036143878185675,8.384669303894043,8.650815963745117
-,0,-11.001581192016602,2.751084207912468,11.001581192016602,2.751084207912468,0.8967546820640564,0.7859735488891602
A09,1,-10.775012016296387,2.8273407704769244,10.775012016296387,2.8273407704769244,7.20347785949707,6.573575019836426
A07,1,-10.353313446044922,2.8201319415988144,10.353313446044922,2.8201319415988144,9.006773948669434,7.532162666320801
A18,1,-11.1348237991333,2.7953439004729805,11.1348237991333,2.7953439004729805,-0.8074415326118469,4.08948278427124
-,0,-10.378938674926758,2.8962144407257493,10.378938674926758,2.8962144407257493,-8.982133865356445,-3.6855223178863525
-,0,-10.869455337524414,2.834493917446571,10.869455337524414,2.834493917446571,-4.233953475952148,-1.3591114282608032
-,0,-11.397375106811523,2.795533751853518,11.397375106811523,2.795533751853518,-5.489016532897949,-3.317354917526245
-,0,-10.409485816955566,2.664837486049439,10.409485816955566,2.664837486049439,-2.849385976791382,-0.7622861266136169
A14,1,-11.064038276672363,2.6903281183643206,11.064038276672363,2.6903281183643206,6.726627349853516,4.564879417419434
A07,1,-10.247322082519531,2.7199895408861496,10.247322082519531,2.7199895408861496,7.370562553405762,5.905708312988281
A10,1,-10.020602226257324,2.780397446060263,10.020602226257324,2.780397446060263,3.658874273300171,6.727290153503418
-,0,-11.202081680297852,2.768612007825107,11.202081680297852,2.768612007825107,-1.3739537000656128,-1.507230281829834
-,0,-10.935209274291992,2.7743443771360523,10.935209274291992,2.7743443771360523,-7.151212215423584,-3.9191813468933105
-,0,-11.19974422454834,2.7759081499298595,11.19974422454834,2.7759081499298595,-2.558767557144165,-3.5200233459472656
A19,1,-11.084722518920898,2.6731420390764384,11.084722518920898,2.6731420390764384,-2.213261127471924,0.21156656742095947
-,0,-11.182342529296875,2.7230334900999633,11.182342529296875,2.7230334900999633,-9.110260963439941,-7.146527290344238
A17,1,-10.993131637573242,2.7700444884773376,10.993131637573242,2.7700444884773376,5.761285305023193,8.204217910766602
-,0,-10.833413124084473,2.710412394100837,10.833413124084473,2.710412394100837,-5.013936996459961,-6.6944756507873535
-,0,-11.173266410827637,2.7544653800785994,11.173266410827637,2.7544653800785994,-2.6164114475250244,-6.579903602600098
A14,1,-10.90163516998291,2.8374115144741516,10.90163516998291,2.8374115144741516,-5.44513463973999,3.262235641479492
-,0,-11.041266441345215,2.6347333326129623,11.041266441345215,2.6347333326129623,1.7081547975540161,-2.3384768962860107
-,0,-10.646915435791016,2.742707583555078,10.646915435791016,2.742707583555078,-2.671724557876587,-1.696237325668335
A09,1,-10.854543685913086,2.719638620835963,10.854543685913086,2.719638620835963,0.9925975203514099,5.621781349182129
A16,1,-10.768962860107422,2.6945021275941055,10.768962860107422,2.6945021275941055,4.74372673034668,8.87093448638916
A14,1,-10.888923645019531,2.707163620937915,10.888923645019531,2.707163620937915,0.1057884618639946,5.433594703674316
-,0,-11.061849594116211,2.8024715673925016,11.061849594116211,2.8024715673925016,1.139731526374817,-1.8227216005325317
-,0,-10.637991905212402,2.7485434937397413,10.637991905212402,2.7485434937397413,-0.5957620739936829,-1.9273335933685303
-,0,-10.793790817260742,2.7007595192875113,10.793790817260742,2.7007595192875113,-3.6739938259124756,-3.5668745040893555
A07,1,-8.920185089111328,2.75304868405903,8.920185089111328,2.75304868405903,8.322032928466797,10.74673843383789
A12,1,-10.581659317016602,2.6568246017948405,10.581659317016602,2.6568246017948405,6.259859085083008,3.1872453689575195
A16,1,-10.91752815246582,2.6716105318569765,10.91752815246582,2.6716105318569765,3.1202852725982666,1.7888951301574707
A09,1,-10.523477554321289,2.7198507475692004,10.523477554321289,2.7198507475692004,2.1946537494659424,5.928256034851074
A09,1,-10.40478801727295,2.790119654684716,10.40478801727295,2.790119654684716,-1.1167501211166382,5.045350074768066
-,0,-10.56873607635498,2.6697043154167814,10.56873607635498,2.6697043154167814,-9.419244766235352,-1.1453622579574585
A12,1,-10.865510940551758,2.7931175660514795,10.865510940551758,2.7931175660514795,7.036040782928467,6.42097282409668
-,0,-9.90445327758789,2.741670345254942,9.90445327758789,2.741670345254942,-2.9623844623565674,-2.68672513961792
-,0,-10.923211097717285,2.770134358695569,10.923211097717285,2.770134358695569,-10.90744686126709,-4.286307334899902
-,0,-11.195112228393555,2.82164364483197,11.195112228393555,2.82164364483197,-12.88477611541748,-9.454069137573242
A07,1,-11.204476356506348,2.870854572174745,11.204476356506348,2.870854572174745,7.230795383453369,8.546582221984863
A16,1,-11.265289306640625,2.747513235792617,11.265289306640625,2.747513235792617,1.7843483686447144,4.273933410644531
A15,1,-10.875025749206543,2.777999050493142,10.875025749206543,2.777999050493142,-3.336454153060913,6.244598388671875
A13,1,-10.880020141601562,2.7802307493174867,10.880020141601562,2.7802307493174867,7.403754234313965,10.44509220123291
-,0,-10.582608222961426,2.781020809886677,10.582608222961426,2.781020809886677,-7.610714912414551,-3.287808656692505
A19,1,-10.601941108703613,2.7890577951572295,10.601941108703613,2.7890577951572295,6.858580589294434,6.264760494232178
-,0,-10.089836120605469,2.7700475073302937,10.089836120605469,2.7700475073302937,-4.7824249267578125,-2.7047204971313477
A12,1,-11.043776512145996,2.7343666587303046,11.043776512145996,2.7343666587303046,6.265070915222168,7.82257604598999
A14,1,-10.721179008483887,2.678075808167241,10.721179008483887,2.678075808167241,-1.9375947713851929,3.8237226009368896
A07,1,-9.665792465209961,2.777061263732151,9.665792465209961,2.777061263732151,4.619468688964844,8.287715911865234
-,0,-11.135009765625,2.846859918441879,11.135009765625,2.846859918441879,-11.629440307617188,-10.07699966430664
A12,1,-10.993107795715332,2.8135466077674045,10.993107795715332,2.8135466077674045,3.0919835567474365,4.552669525146484
-,0,-11.116533279418945,2.821510150276677,11.116533279418945,2.821510150276677,-4.886467933654785,-1.9830613136291504
A19,1,-11.060513496398926,2.7041302172944803,11.060513496398926,2.7041302172944803,-3.997878313064575,-0.8952912092208862
A08,1,-10.782876014709473,2.8102876270620247,10.782876014709473,2.8102876270620247,4.001226902008057,6.300322532653809
-,0,-10.83731746673584,2.8325165417349156,10.83731746673584,2.8325165417349156,-8.879476547241211,-6.141406059265137
-,0,-10.873703002929688,2.6458253417958346,10.873703002929688,2.6458253417958346,-3.151743173599243,-0.4586472809314728
A07,1,-10.832071304321289,2.8064860196374597,10.832071304321289,2.8064860196374597,-0.666933000087738,6.3904523849487305
A10,1,-10.303667068481445,2.610400623292383,10.303667068481445,2.610400623292383,8.95300006866455,7.36392068862915
-,0,-10.518291473388672,2.767679353938322,10.518291473388672,2.767679353938322,2.7617623805999756,-0.4917546808719635
A11,1,-10.994507789611816,2.707256800781755,10.994507789611816,2.707256800781755,-3.2602593898773193,5.98194694519043
A13,1,-10.374281883239746,2.7474331962385863,10.374281883239746,2.7474331962385863,7.1587443351745605,10.414385795593262
A13,1,-9.577238082885742,2.7052588926273162,9.577238082885742,2.7052588926273162,6.822634696960449,7.611861228942871
A13,1,-10.910061836242676,2.835927649658681,10.910061836242676,2.835927649658681,7.906557083129883,9.950521469116211
-,0,-10.774054527282715,2.6704916553134113,10.774054527282715,2.6704916553134113,-9.053996086120605,-2.7496893405914307
-,0,-10.174047470092773,2.7678264934121244,10.174047470092773,2.7678264934121244,-2.00970458984375,-1.3557474613189697
-,0,-10.457992553710938,2.8672548777149376,10.457992553710938,2.8672548777149376,-0.4614964723587036,-4.578168869018555
-,0,-11.130645751953125,2.8239133444125146,11.130645751953125,2.8239133444125146,-10.657089233398438,-2.3011133670806885
A18,1,-10.676194190979004,2.6929855538270293,10.676194190979004,2.6929855538270293,4.723492622375488,-0.7244552373886108
A18,1,-10.581146240234375,2.7789219461513586,10.581146240234375,2.7789219461513586,-0.14308422803878784,0.7565218806266785
A07,1,-10.620948791503906,2.8163770879047134,10.620948791503906,2.8163770879047134,6.695746421813965,7.879974365234375
-,0,-10.560002326965332,2.7068498452207495,10.560002326965332,2.7068498452207495,-1.2689976692199707,-1.5195258855819702
A12,1,-9.996349334716797,2.715434366892198,9.996349334716797,2.715434366892198,-2.7402775287628174,3.583411931991577
-,0,-10.621041297912598,2.911189969848961,10.621041297912598,2.911189969848961,-6.362533092498779,-1.9697598218917847
A08,1,-10.753585815429688,2.7545259168755396,10.753585815429688,2.7545259168755396,5.169780731201172,7.579744338989258
-,0,-10.954678535461426,2.7313608186631035,10.954678535461426,2.7313608186631035,-6.653890609741211,-1.4728366136550903
A15,1,-10.559334754943848,2.748797092066814,10.559334754943848,2.748797092066814,3.915649652481079,6.979540824890137
A09,1,-10.596821784973145,2.652020418104632,10.596821784973145,2.652020418104632,5.940561771392822,6.387155055999756
-,0,-11.243311882019043,2.660790530759576,11.243311882019043,2.660790530759576,-7.827478408813477,-2.9611151218414307
A10,1,-11.125429153442383,2.7604880539621517,11.125429153442383,2.7604880539621517,0.6662135124206543,2.158702850341797
-,0,-10.69900131225586,2.781390349366186,10.69900131225586,2.781390349366186,-1.9667649269104004,-1.2029283046722412
-,0,-10.247614860534668,2.848622638644237,10.247614860534668,2.848622638644237,0.9157217741012573,-0.6561045050621033
A08,1,-11.02326488494873,2.7343141214853905,11.02326488494873,2.7343141214853905,7.017979621887207,5.022613525390625
A18,1,-10.453873634338379,2.793372377525011,10.453873634338379,2.793372377525011,-2.273123025894165,-0.4264458119869232
A13,1,-10.797239303588867,2.8297204646404746,10.797239303588867,2.8297204646404746,6.4457688331604,3.809894561767578
-,0,-10.921427726745605,2.7975674395553876,10.921427726745605,2.7975674395553876,-11.376888275146484,-7.179627895355225
A07,1,-10.135703086853027,2.6363987896431516,10.135703086853027,2.6363987896431516,5.83402156829834,10.064294815063477
A09,1,-10.044097900390625,2.538394727520998,10.044097900390625,2.538394727520998,4.700773239135742,7.340223789215088
A07,1,-8.645551681518555,2.510187122771294,8.645551681518555,2.510187122771294,7.529716491699219,8.645366668701172
-,0,-10.749457359313965,2.825172886109335,10.749457359313965,2.825172886109335,-9.25899600982666,-0.9955688118934631
-,0,-10.607979774475098,2.8269075138529445,10.607979774475098,2.8269075138529445,-1.1823749542236328,-2.1115517616271973
-,0,-10.626398086547852,2.772005858362528,10.626398086547852,2.772005858362528,-5.762356758117676,-2.048116683959961
-,0,-11.196355819702148,2.592403077370455,11.196355819702148,2.592403077370455,3.1381194591522217,-0.9221159815788269
A16,1,-10.922492980957031,2.7114442091355495,10.922492980957031,2.7114442091355495,4.220184326171875,3.62018084526062
A12,1,-11.180049896240234,2.71215854838382,11.180049896240234,2.71215854838382,7.989809036254883,8.45343017578125
A19,1,-10.956913948059082,2.8405010462905746,10.956913948059082,2.8405010462905746,2.642468214035034,1.0097739696502686
A16,1,-10.206368446350098,2.7916708166963717,10.206368446350098,2.7916708166963717,7.203583240509033,3.2616469860076904
-,0,-11.341994285583496,2.7524382305198434,11.341994285583496,2.7524382305198434,-4.120373725891113,-1.353281855583191
A10,1,-10.96570873260498,2.5904999448804915,10.96570873260498,2.5904999448804915,1.8298903703689575,0.8782403469085693
-,0,-11.069778442382812,2.728342446059226,11.069778442382812,2.728342446059226,-7.075511932373047,-2.763162851333618
-,0,-10.90554428100586,2.841720294395855,10.90554428100586,2.841720294395855,-6.2415008544921875,-2.9169583320617676
A07,1,-10.840188026428223,2.8163856672674785,10.840188026428223,2.8163856672674785,5.265987873077393,4.888596534729004
-,0,-10.672966957092285,2.752363987350863,10.672966957092285,2.752363987350863,-9.477301597595215,-7.969269752502441
A13,1,-10.72667407989502,2.720231089208973,10.72667407989502,2.720231089208973,8.545672416687012,8.765886306762695
-,0,-11.021791458129883,2.6979577770581185,11.021791458129883,2.6979577770581185,-7.026312351226807,-7.479952335357666
A16,1,-10.920150756835938,2.6509984832094915,10.920150756835938,2.6509984832094915,4.763642311096191,3.8601574897766113
-,0,-10.998348236083984,2.6059054430540267,10.998348236083984,2.6059054430540267,-3.7267651557922363,-4.695705413818359
A09,1,-10.43588638305664,2.7718804215601125,10.43588638305664,2.7718804215601125,8.286463737487793,9.040767669677734
A11,1,-10.72610092163086,2.6547559232839246,10.72610092163086,2.6547559232839246,-6.4040656089782715,0.792657732963562
A13,1,-10.968005180358887,2.8937165313808935,10.968005180358887,2.8937165313808935,8.830780029296875,10.190553665161133
A07,1,-10.523938179016113,2.7390360129476368,10.523938179016113,2.7390360129476368,4.407036304473877,7.839824199676514
A10,1,-10.924707412719727,2.5088770553020545,10.924707412719727,2.5088770553020545,0.7473528385162354,5.868523597717285
A11,1,-10.817521095275879,2.8310436333170155,10.817521095275879,2.8310436333170155,-2.2086758613586426,1.201465129852295
-,0,-10.478302001953125,2.8747232095344497,10.478302001953125,2.8747232095344497,-0.2447827160358429,-1.587759017944336
A17,1,-11.267622947692871,2.7750195631505106,11.267622947692871,2.7750195631505106,4.5933732986450195,7.896847724914551
-,0,-10.93582534790039,2.783288542459328,10.93582534790039,2.783288542459328,-5.784162998199463,-7.785737991333008
A11,1,-10.7297945022583,2.681878861250215,10.7297945022583,2.681878861250215,-0.3071610927581787,-1.2184014320373535
A17,1,-11.206461906433105,2.780870258470337,11.206461906433105,2.780870258470337,5.1675519943237305,3.1371405124664307
A10,1,-10.697702407836914,2.7187916218506656,10.697702407836914,2.7187916218506656,-3.842405319213867,-2.2903494834899902
A07,1,-10.799759864807129,2.846263790717516,10.799759864807129,2.846263790717516,5.526545524597168,6.882072448730469
A14,1,-10.970922470092773,2.795154656514383,10.970922470092773,2.795154656514383,2.5778191089630127,2.6997690200805664
A13,1,-10.96039867401123,2.8045812906487906,10.96039867401123,2.8045812906487906,6.6289167404174805,6.684696674346924
-,0,-11.069060325622559,2.752583177642441,11.069060325622559,2.752583177642441,-5.147926330566406,-5.035689353942871
A16,1,-10.900928497314453,2.7639337805702757,10.900928497314453,2.7639337805702757,5.213054656982422,-0.6363867521286011
-,0,-11.138397216796875,2.723618464300244,11.138397216796875,2.723618464300244,-1.5914887189865112,-1.6792047023773193
A12,1,-10.992605209350586,2.697747527678139,10.992605209350586,2.697747527678139,6.233327865600586,7.313513278961182
A09,1,-10.887450218200684,2.7493443845270704,10.887450218200684,2.7493443845270704,1.1827110052108765,8.13059139251709
-,0,-11.231011390686035,2.863704093202076,11.231011390686035,2.863704093202076,-6.425442695617676,-6.278656959533691
A07,1,-9.644630432128906,2.694143458610126,9.644630432128906,2.694143458610126,8.439408302307129,6.215676784515381
A11,1,-10.533452033996582,2.639968717990167,10.533452033996582,2.639968717990167,7.914437770843506,6.680210113525391
A08,1,-9.913102149963379,2.772056714785431,9.913102149963379,2.772056714785431,7.26718282699585,9.778615951538086
A18,1,-11.206563949584961,2.7031604196552714,11.206563949584961,2.7031604196552714,4.6524977684021,3.294701337814331
A16,1,-11.104499816894531,2.6815952338696345,11.104499816894531,2.6815952338696345,4.7293572425842285,8.997055053710938
A12,1,-10.739023208618164,2.776442569608824,10.739023208618164,2.776442569608824,5.328083515167236,0.31148141622543335
-,0,-10.947381973266602,2.7162458338982405,10.947381973266602,2.7162458338982405,-7.207770347595215,-7.232601165771484
A17,1,-11.233613014221191,2.8373962863612547,11.233613014221191,2.8373962863612547,3.533287763595581,7.229736328125
-,0,-11.096782684326172,2.8197944810814306,11.096782684326172,2.8197944810814306,-4.500502586364746,-3.6790120601654053
-,0,-10.85843276977539,2.884863736842476,10.85843276977539,2.884863736842476,-7.100648880004883,-1.8402836322784424
-,0,-11.205991744995117,2.8332476607258186,11.205991744995117,2.8332476607258186,-10.393338203430176,-5.728155136108398
-,0,-11.085750579833984,2.782992895648132,11.085750579833984,2.782992895648132,-3.337054967880249,-1.8067045211791992
A10,1,-7.514828681945801,2.65610258822062,7.514828681945801,2.65610258822062,3.225632905960083,6.116624355316162
-,0,-10.727012634277344,2.7707136443214,10.727012634277344,2.7707136443214,-4.424740791320801,-1.647047519683838
-,0,-11.04728889465332,2.7912536105674914,11.04728889465332,2.7912536105674914,-10.555582046508789,-4.877970218658447
-,0,-10.887484550476074,2.771361955088785,10.887484550476074,2.771361955088785,-2.6313607692718506,-3.758376359939575
-,0,-11.37667179107666,2.8101245205026424,11.37667179107666,2.8101245205026424,-6.215813636779785,-8.48353385925293
A17,1,-10.830190658569336,2.8930731303280646,10.830190658569336,2.8930731303280646,1.4783132076263428,3.7237815856933594
A08,1,-10.40241527557373,2.783078866671802,10.40241527557373,2.783078866671802,4.4185662269592285,8.704826354980469
-,0,-10.877803802490234,2.7400254367832932,10.877803802490234,2.7400254367832932,-0.7814906239509583,-1.316246747970581
A14,1,-10.768288612365723,2.792874948346156,10.768288612365723,2.792874948346156,-1.0376275777816772,7.49480676651001
A09,1,-10.95649242401123,2.8852067374309724,10.95649242401123,2.8852067374309724,0.46347561478614807,1.8278961181640625
A11,1,-10.648136138916016,2.746784319215431,10.648136138916016,2.746784319215431,5.501286506652832,4.513011932373047
-,0,-10.97850513458252,2.8040673073792695,10.97850513458252,2.8040673073792695,-7.006604194641113,-2.177896022796631
A09,1,-11.096930503845215,2.663197829983897,11.096930503845215,2.663197829983897,4.189145565032959,7.567699432373047
-,0,-11.138272285461426,2.737639993638137,11.138272285461426,2.737639993638137,-6.901280403137207,-1.979660153388977
A08,1,-10.820820808410645,2.7753573792412283,10.820820808410645,2.7753573792412283,2.465151309967041,5.304580211639404
A19,1,-10.731228828430176,2.7680672643184736,10.731228828430176,2.7680672643184736,-1.0525213479995728,-0.011763572692871094
A12,1,-10.996131896972656,2.766816828879079,10.996131896972656,2.766816828879079,2.9843132495880127,1.4715583324432373
-,0,-10.413874626159668,2.8243866162513194,10.413874626159668,2.8243866162513194,-5.4936065673828125,-1.6607592105865479
A09,1,-10.94383430480957,2.7702039546211465,10.94383430480957,2.7702039546211465,2.5921378135681152,7.554911136627197
-,0,-11.007096290588379,2.789712896424371,11.007096290588379,2.789712896424371,-4.305111408233643,-2.644552230834961
A10,1,-10.897625923156738,2.702268202417414,10.897625923156738,2.702268202417414,5.348466873168945,3.0062599182128906
A13,1,-10.878276824951172,2.689942549366438,10.878276824951172,2.689942549366438,7.568173885345459,8.812957763671875
-,0,-10.552165031433105,2.8346970550682484,10.552165031433105,2.8346970550682484,-3.2493529319763184,-2.942887783050537
A17,1,-10.941818237304688,2.7527607391601348,10.941818237304688,2.7527607391601348,6.492626190185547,8.395309448242188
-,0,-11.34655475616455,2.803621724249962,11.34655475616455,2.803621724249962,-9.134160995483398,-2.2228410243988037
A18,1,-11.140020370483398,2.698248179669974,11.140020370483398,2.698248179669974,4.854109764099121,7.404453754425049
-,0,-11.048384666442871,2.666410133636299,11.048384666442871,2.666410133636299,-3.4126362800598145,-6.59791898727417
A17,1,-10.670818328857422,2.8465276409557863,10.670818328857422,2.8465276409557863,7.272647857666016,10.104547500610352
A10,1,-10.690544128417969,2.7776546698571978,10.690544128417969,2.7776546698571978,6.5014872550964355,7.136094093322754
-,0,-11.057238578796387,2.8072191532302337,11.057238578796387,2.8072191532302337,-3.7270867824554443,-7.447128772735596
-,0,-10.81348705291748,2.7423558916291544,10.81348705291748,2.7423558916291544,-2.6928446292877197,-6.0589728355407715
A17,1,-10.582778930664062,2.838053580969811,10.582778930664062,2.838053580969811,2.8553805351257324,5.968411445617676
A16,1,-11.115983963012695,2.5917338323250814,11.115983963012695,2.5917338323250814,4.45024299621582,9.855592727661133
-,0,-11.307019233703613,2.706140031967717,11.307019233703613,2.706140031967717,1.9200831651687622,-2.3099613189697266
-,0,-10.81573486328125,2.9060030199687086,10.81573486328125,2.9060030199687086,-6.709948539733887,-6.631705284118652
-,0,-10.615784645080566,2.7382221469262187,10.615784645080566,2.7382221469262187,-3.4207215309143066,-0.6002501249313354
A09,1,-11.093356132507324,2.9199591403547185,11.093356132507324,2.9199591403547185,7.556794166564941,6.310077667236328
-,0,-10.525896072387695,2.7379928643731684,10.525896072387695,2.7379928643731684,-8.982815742492676,-2.9474501609802246
-,0,-11.079080581665039,2.746710755334776,11.079080581665039,2.746710755334776,-1.8345705270767212,-0.6291635036468506
A14,1,-10.60145378112793,2.8783665296194285,10.60145378112793,2.8783665296194285,0.030568651854991913,3.4876022338867188
A16,1,-11.054390907287598,2.7280635517320477,11.054390907287598,2.7280635517320477,7.079962730407715,5.879942893981934
A15,1,-10.76977252960205,2.8631621606600315,10.76977252960205,2.8631621606600315,4.185460567474365,6.386528491973877
