group,file_path,start_s,end_s,pair_id,speaker,source,source_split
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00086_LA_0051.wav,0.1392,3.9473,181,LA_0051,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0605_1_laughter.wav,0.0,-1.0,181,f0605,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01355_LA_0051.wav,0.0056,2.9069,182,LA_0051,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1676_0_laughter.wav,0.0,-1.0,182,m1676,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00883_LA_0022.wav,0.1388,4.4908,183,LA_0022,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0715_0_laughter.wav,0.0,-1.0,183,m0715,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00478_LA_0093.wav,0.2924,3.4498,184,LA_0093,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0760_0_laughter.wav,0.0,-1.0,184,m0760,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,1.978,10.7673,185,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1073_1_laughter.wav,0.0,-1.0,185,f1073,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01875_LA_0054.wav,0.1967,4.0047,186,LA_0054,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m2778_0_laughter.wav,0.0,-1.0,186,m2778,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00960_LA_0039.wav,0.4709,2.5189,187,LA_0039,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0775_0_laughter.wav,0.0,-1.0,187,f0775,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00677_LA_0082.wav,0.5032,4.1725,188,LA_0082,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1728_0_laughter.wav,0.0,-1.0,188,m1728,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00403_LA_0094.wav,0.0814,2.9828,189,LA_0094,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0573_3_laughter.wav,0.0,-1.0,189,m0573,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,1.1607,9.694,190,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0278_0_laughter.wav,0.0,-1.0,190,f0278,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,2.757,12.1437,191,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1273_0_laughter.wav,0.0,-1.0,191,f1273,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00097_LA_0059.wav,0.0656,2.7109,192,LA_0059,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1234_0_laughter.wav,0.0,-1.0,192,f1234,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00677_LA_0082.wav,0.2655,4.5322,193,LA_0082,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m1015_0_laughter.wav,0.0,-1.0,193,m1015,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00031_LA_0020.wav,0.1164,5.6893,194,LA_0020,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m2471_0_laughter.wav,0.0,-1.0,194,m2471,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00091_LA_0018.wav,0.7541,3.7408,195,LA_0018,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m1038_0_laughter.wav,0.0,-1.0,195,m1038,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01058_LA_0063.wav,1.7514,5.3354,196,LA_0063,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f1991_0_laughter.wav,0.0,-1.0,196,f1991,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00114_LA_0070.wav,0.3992,4.3245,197,LA_0070,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0632_0_laughter.wav,0.0,-1.0,197,f0632,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00296_LA_0101.wav,1.3517,3.6557,198,LA_0101,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1378_0_laughter.wav,0.0,-1.0,198,f1378,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01801_LA_0012.wav,0.2412,4.6994,199,LA_0012,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1007_0_laughter.wav,0.0,-1.0,199,f1007,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00017_LA_0072.wav,0.4611,3.2771,200,LA_0072,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m3212_0_laughter.wav,0.0,-1.0,200,m3212,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01703_LA_0068.wav,0.0471,6.7031,201,LA_0068,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2601_0_laughter.wav,0.0,-1.0,201,f2601,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00004_LA_0084.wav,0.1833,2.8286,202,LA_0084,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m1172_0_laughter.wav,0.0,-1.0,202,m1172,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00829_LA_0027.wav,1.9528,5.2808,203,LA_0027,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1513_0_laughter.wav,0.0,-1.0,203,m1513,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00747_LA_0087.wav,0.0616,2.4765,204,LA_0087,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0414_0_laughter.wav,0.0,-1.0,204,f0414,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,2.2343,11.8009,205,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1558_0_laughter.wav,0.0,-1.0,205,f1558,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00731_LA_0006.wav,0.3273,3.2065,206,LA_0006,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2618_0_laughter.wav,0.0,-1.0,206,f2618,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00198_LA_0042.wav,0.0401,3.5388,207,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m2485_0_laughter.wav,0.0,-1.0,207,m2485,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01703_LA_0068.wav,2.9653,6.976,208,LA_0068,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2503_0_laughter.wav,0.0,-1.0,208,f2503,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00416_LA_0038.wav,0.346,6.3832,209,LA_0038,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1487_0_laughter.wav,0.0,-1.0,209,m1487,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,5.1945,12.3625,210,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1390_0_laughter.wav,0.0,-1.0,210,f1390,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01801_LA_0012.wav,0.0669,2.6675,211,LA_0012,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1028_0_laughter.wav,0.0,-1.0,211,f1028,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,3.0293,12.672,212,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2300_1_laughter.wav,0.0,-1.0,212,f2300,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,1.9478,5.7024,213,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/m3314_0_laughter.wav,0.0,-1.0,213,m3314,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00031_LA_0020.wav,0.2031,5.5901,214,LA_0020,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0776_0_laughter.wav,0.0,-1.0,214,f0776,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00513_LA_0085.wav,1.8541,4.4141,215,LA_0085,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0544_0_laughter.wav,0.0,-1.0,215,m0544,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00088_LA_0102.wav,0.9715,5.7502,216,LA_0102,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1688_0_laughter.wav,0.0,-1.0,216,m1688,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00446_LA_0090.wav,0.1769,4.9556,217,LA_0090,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0432_0_laughter.wav,0.0,-1.0,217,m0432,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01154_LA_0002.wav,0.0654,4.8952,218,LA_0002,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0172_0_laughter.wav,0.0,-1.0,218,m0172,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00582_LA_0091.wav,0.1229,4.9016,219,LA_0091,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0918_0_laughter.wav,0.0,-1.0,219,f0918,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01058_LA_0063.wav,0.2273,4.9207,220,LA_0063,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2225_0_laughter.wav,0.0,-1.0,220,f2225,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00091_LA_0018.wav,0.271,2.4897,221,LA_0018,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0422_0_laughter.wav,0.0,-1.0,221,f0422,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01801_LA_0012.wav,0.3703,4.0855,222,LA_0012,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0286_0_laughter.wav,0.0,-1.0,222,f0286,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00113_LA_0041.wav,0.7094,3.4401,223,LA_0041,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0248_0_laughter.wav,0.0,-1.0,223,m0248,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00085_LA_0013.wav,0.4926,5.186,224,LA_0013,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0091_0_laughter.wav,0.0,-1.0,224,f0091,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00152_LA_0101.wav,1.2724,3.2351,225,LA_0101,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f1964_0_laughter.wav,0.0,-1.0,225,f1964,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00780_LA_0097.wav,0.2515,5.5422,226,LA_0097,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/m3304_0_laughter.wav,0.0,-1.0,226,m3304,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00030_LA_0009.wav,0.1295,2.2628,227,LA_0009,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f1798_0_laughter.wav,0.0,-1.0,227,f1798,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01703_LA_0068.wav,0.1015,7.8668,228,LA_0068,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m1091_0_laughter.wav,0.0,-1.0,228,m1091,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01496_LA_0012.wav,0.237,3.6503,229,LA_0012,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1832_0_laughter.wav,0.0,-1.0,229,m1832,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00528_LA_0091.wav,0.4219,2.6406,230,LA_0091,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m3092_0_laughter.wav,0.0,-1.0,230,m3092,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00112_LA_0106.wav,0.0728,6.8995,231,LA_0106,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2659_0_laughter.wav,0.0,-1.0,231,f2659,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01703_LA_0068.wav,0.6928,7.4341,232,LA_0068,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0068_0_laughter.wav,0.0,-1.0,232,m0068,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00211_LA_0075.wav,2.0773,4.4922,233,LA_0075,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m2555_1_laughter.wav,0.0,-1.0,233,m2555,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00511_LA_0047.wav,0.8287,2.706,234,LA_0047,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2522_0_laughter.wav,0.0,-1.0,234,f2522,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,3.756,11.7773,235,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2313_0_laughter.wav,0.0,-1.0,235,f2313,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00471_LA_0079.wav,0.2021,3.1034,236,LA_0079,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m3122_0_laughter.wav,0.0,-1.0,236,m3122,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00513_LA_0085.wav,0.4948,2.7988,237,LA_0085,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0926_0_laughter.wav,0.0,-1.0,237,f0926,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01149_LA_0024.wav,0.282,4.0901,238,LA_0024,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m1117_0_laughter.wav,0.0,-1.0,238,m1117,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00086_LA_0051.wav,1.6365,3.8552,239,LA_0051,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m2554_0_laughter.wav,0.0,-1.0,239,m2554,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00709_LA_0093.wav,0.7994,3.6786,240,LA_0093,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0309_0_laughter.wav,0.0,-1.0,240,m0309,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00795_LA_0098.wav,0.1287,1.75,241,LA_0098,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/f3353_0_laughter.wav,0.0,-1.0,241,f3353,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,4.1416,10.0859,242,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f1706_0_laughter.wav,0.0,-1.0,242,f1706,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,3.0995,11.1208,243,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1290_0_laughter.wav,0.0,-1.0,243,f1290,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01801_LA_0012.wav,0.6994,4.7954,244,LA_0012,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0649_0_laughter.wav,0.0,-1.0,244,f0649,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00134_LA_0077.wav,0.2847,2.3327,245,LA_0077,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0527_0_laughter.wav,0.0,-1.0,245,m0527,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00015_LA_0102.wav,0.0716,4.5943,246,LA_0102,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m2718_0_laughter.wav,0.0,-1.0,246,m2718,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01420_LA_0037.wav,0.0845,3.9245,247,LA_0037,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1165_0_laughter.wav,0.0,-1.0,247,f1165,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00780_LA_0097.wav,0.0583,6.5436,248,LA_0097,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m2701_0_laughter.wav,0.0,-1.0,248,m2701,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00088_LA_0102.wav,2.4928,5.7355,249,LA_0102,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1548_0_laughter.wav,0.0,-1.0,249,f1548,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01170_LA_0043.wav,0.1606,2.6353,250,LA_0043,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0566_1_laughter.wav,0.0,-1.0,250,m0566,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,1.0017,9.3644,251,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f1587_0_laughter.wav,0.0,-1.0,251,f1587,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00764_LA_0029.wav,0.0638,3.1358,252,LA_0029,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2342_0_laughter.wav,0.0,-1.0,252,f2342,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,0.9541,11.7061,253,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2407_0_laughter.wav,0.0,-1.0,253,f2407,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01018_LA_0012.wav,0.0438,5.7095,254,LA_0012,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2248_0_laughter.wav,0.0,-1.0,254,f2248,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00764_LA_0029.wav,0.7054,3.1203,255,LA_0029,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f3291_0_laughter.wav,0.0,-1.0,255,f3291,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,1.778,8.434,256,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m3100_0_laughter.wav,0.0,-1.0,256,m3100,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00877_LA_0026.wav,0.104,4.1907,257,LA_0026,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0869_0_laughter.wav,0.0,-1.0,257,m0869,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01126_LA_0044.wav,0.2341,4.4154,258,LA_0044,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2462_0_laughter.wav,0.0,-1.0,258,f2462,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00677_LA_0082.wav,0.2401,4.6055,259,LA_0082,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1843_0_laughter.wav,0.0,-1.0,259,m1843,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00154_LA_0103.wav,0.6025,1.2851,260,LA_0103,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f3277_0_laughter.wav,0.0,-1.0,260,f3277,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00019_LA_0074.wav,0.0894,4.4414,261,LA_0074,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m2136_0_laughter.wav,0.0,-1.0,261,m2136,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01042_LA_0045.wav,0.0966,1.5473,262,LA_0045,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0561_1_laughter.wav,0.0,-1.0,262,m0561,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01154_LA_0002.wav,0.4118,4.2518,263,LA_0002,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2855_0_laughter.wav,0.0,-1.0,263,f2855,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00088_LA_0102.wav,0.5179,5.8939,264,LA_0102,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f1727_0_laughter.wav,0.0,-1.0,264,f1727,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00114_LA_0070.wav,0.7191,3.5984,265,LA_0070,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0069_0_laughter.wav,0.0,-1.0,265,m0069,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00360_LA_0009.wav,0.0114,3.1687,266,LA_0009,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1888_0_laughter.wav,0.0,-1.0,266,m1888,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01021_LA_0047.wav,0.091,2.5657,267,LA_0047,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m2326_0_laughter.wav,0.0,-1.0,267,m2326,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00088_LA_0102.wav,0.3417,5.7177,268,LA_0102,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1886_0_laughter.wav,0.0,-1.0,268,m1886,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,2.2441,9.1561,269,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1879_0_laughter.wav,0.0,-1.0,269,m1879,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01404_LA_0050.wav,0.5327,4.4337,270,LA_0050,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0777_0_laughter.wav,0.0,-1.0,270,f0777,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,2.7614,9.7587,271,LA_0042,ASVspoof2019_LA,test
